date,revenue,cogs,gross_profit,gross_margin_pct,year,month,quarter,day_of_week,dow_name,is_weekend,year_month,revenue_ma7,revenue_ma30,cogs_ma7,cogs_ma30,yoy_growth_pct
2022-01-08,1641747.05,1369252.03,272495.02,16.6,2022,1,1,5,Saturday,1,2022-01,1269940.72,1737659.73,1127767.43,1735841.15,60.44
2022-01-09,1706485.37,1491356.56,215128.81,12.61,2022,1,1,6,Sunday,1,2022-01,1176300.77,1754042.86,1002411.07,1744106.55,99.89
2022-01-10,2569113.21,2158709.88,410403.33,15.97,2022,1,1,0,Monday,0,2022-01,1465379.27,1808046.79,1242726.58,1782797.42,117.59
2022-01-11,1640806.35,1336967.26,303839.09,18.52,2022,1,1,1,Tuesday,0,2022-01,1522305.98,1819904.87,1282602.75,1783792.79,8.28
2022-01-12,1775526.5,1506945.6,268580.9,15.13,2022,1,1,2,Wednesday,0,2022-01,1660241.53,1841991.8,1400079.94,1795065.14,67.06
2022-01-13,1173172.99,946254.56,226918.43,19.34,2022,1,1,3,Thursday,0,2022-01,1685973.59,1820368.87,1417016.82,1763784.73,9.56
2022-01-14,1548726.82,1300219.1,248507.72,16.05,2022,1,1,4,Friday,0,2022-01,1722225.47,1812862.82,1444243.57,1746574.12,102.6
2022-01-15,1461990.71,1263054.33,198936.38,13.61,2022,1,1,5,Saturday,1,2022-01,1696545.99,1802529.69,1429072.47,1727132.73,49.64
2022-01-16,2064339.13,1781850.02,282489.11,13.68,2022,1,1,6,Sunday,1,2022-01,1747667.96,1822554.13,1470571.54,1735742.53,74.09
2022-01-17,1621773.2,1340632.16,281141.04,17.34,2022,1,1,0,Monday,0,2022-01,1612333.67,1836128.22,1353703.29,1739853.25,32.49
2022-01-18,1861205.18,1606509.55,254695.63,13.68,2022,1,1,1,Tuesday,0,2022-01,1643819.22,1846620.54,1392209.33,1743068.45,-25.61
2022-01-19,2020862.53,1738187.82,282674.71,13.99,2022,1,1,2,Wednesday,0,2022-01,1678867.22,1858090.85,1425243.93,1746265.0,0.49
2022-01-20,1249233.56,1043117.49,206116.07,16.5,2022,1,1,3,Thursday,0,2022-01,1689733.02,1832490.7,1439081.5,1710119.71,-21.7
2022-01-21,1580948.85,1245282.02,335666.83,21.23,2022,1,1,4,Friday,0,2022-01,1694336.17,1807597.71,1431233.34,1675509.53,-6.9
2022-01-22,1758593.8,1468639.94,289953.86,16.49,2022,1,1,5,Saturday,1,2022-01,1736708.04,1785687.03,1460602.71,1641776.74,8.55
2022-01-23,1785338.17,1512426.38,272911.79,15.29,2022,1,1,6,Sunday,1,2022-01,1696850.76,1796904.63,1422113.62,1642020.91,2.35
2022-01-24,1915906.28,1601822.71,314083.57,16.39,2022,1,1,0,Monday,0,2022-01,1738869.77,1823401.95,1459426.56,1656870.4,2.86
2022-01-25,2471179.3,1957064.07,514115.23,20.8,2022,1,1,1,Tuesday,0,2022-01,1826008.93,1861867.31,1509505.78,1677480.76,5.33
2022-01-26,2278973.82,1903209.07,375764.75,16.49,2022,1,1,2,Wednesday,0,2022-01,1862881.97,1903665.19,1533080.24,1708051.63,-23.87
2022-01-27,1604489.99,1290075.13,314414.86,19.6,2022,1,1,3,Thursday,0,2022-01,1913632.89,1895312.71,1568359.9,1689481.01,-28.95
2022-01-28,2792317.48,2306948.5,485368.98,17.38,2022,1,1,4,Friday,0,2022-01,2086685.55,1852883.8,1720026.54,1626090.37,16.06
2022-01-29,3897632.5,3247780.03,649852.47,16.67,2022,1,1,5,Saturday,1,2022-01,2392262.51,1854718.67,1974189.41,1602749.17,73.49
2022-01-30,3903300.55,3262713.48,640587.07,16.41,2022,1,1,6,Sunday,1,2022-01,2694828.56,1883455.23,2224230.43,1607457.37,80.07
2022-01-31,3159829.55,2627738.4,532091.15,16.84,2022,1,1,0,Monday,0,2022-01,2872531.88,1891044.36,2370789.81,1594395.87,96.61
2022-02-01,3672475.88,3092119.13,580356.75,15.8,2022,2,1,1,Tuesday,0,2022-02,3044145.68,1934728.06,2532940.53,1618504.8,136.72
2022-02-02,3072419.17,2457270.01,615149.16,20.02,2022,2,1,2,Wednesday,0,2022-02,3157495.02,2018956.57,2612092.1,1684530.43,220.42
2022-02-03,1056919.3,915391.24,141528.06,13.39,2022,2,1,3,Thursday,0,2022-02,3079270.63,2012776.57,2558565.83,1679782.33,-3.52
2022-02-04,1135262.35,959597.02,175665.33,15.47,2022,2,1,4,Friday,0,2022-02,2842548.47,2023619.4,2366087.04,1688948.72,-15.61
2022-02-05,1325806.77,1094262.79,231543.98,17.46,2022,2,1,5,Saturday,1,2022-02,2475144.8,2034711.33,2058441.72,1697834.27,-24.21
2022-02-06,1360544.32,1086414.25,274130.07,20.15,2022,2,1,6,Sunday,1,2022-02,2111893.91,2036897.36,1747541.83,1697060.35,9.65
2022-02-07,1777072.87,1505671.69,271401.18,15.27,2022,2,1,0,Monday,0,2022-02,1914357.24,2041408.22,1587246.59,1701607.67,-2.06
2022-02-08,2324022.32,1858719.97,465302.35,20.02,2022,2,1,1,Tuesday,0,2022-02,1721721.01,2061992.78,1411046.71,1713853.12,75.29
2022-02-09,2087968.13,1716217.3,371750.83,17.8,2022,2,1,2,Wednesday,0,2022-02,1581085.15,2045954.61,1305182.04,1699103.37,44.18
2022-02-10,1681958.09,1377183.24,304774.85,18.12,2022,2,1,3,Thursday,0,2022-02,1670376.41,2047326.34,1371152.32,1700443.9,-9.17
2022-02-11,1868277.55,1450465.3,417812.25,22.36,2022,2,1,4,Friday,0,2022-02,1775092.86,2050418.04,1441276.36,1698561.22,10.59
2022-02-12,2483675.48,2002526.57,481148.91,19.37,2022,2,1,5,Saturday,1,2022-02,1940502.68,2094101.45,1571028.33,1733770.29,25.2
2022-02-13,2471088.82,2037847.39,433241.43,17.53,2022,2,1,6,Sunday,1,2022-02,2099151.89,2124846.86,1706947.35,1758357.9,24.4
2022-02-14,2477651.08,2066561.36,411089.72,16.59,2022,2,1,0,Monday,0,2022-02,2199234.5,2158702.2,1787074.45,1785141.47,-15.81
2022-02-15,2911470.49,2304155.38,607315.11,20.86,2022,2,1,1,Tuesday,0,2022-02,2283155.66,2186939.91,1850708.08,1802551.65,-7.34
2022-02-16,3189077.73,2624063.44,565014.29,17.72,2022,2,1,2,Wednesday,0,2022-02,2440457.03,2239183.4,1980400.38,1845332.69,70.1
2022-02-17,2365001.98,1930644.21,434357.77,18.37,2022,2,1,3,Thursday,0,2022-02,2538034.73,2255976.62,2059466.24,1856137.18,-4.21
2022-02-18,2218074.92,1902787.38,315287.54,14.21,2022,2,1,4,Friday,0,2022-02,2588005.79,2262550.37,2124083.68,1861623.83,28.27
2022-02-19,2497284.24,2073056.25,424227.99,16.99,2022,2,1,5,Saturday,1,2022-02,2589949.89,2304152.06,2134159.34,1895955.12,0.49
2022-02-20,3274514.0,2808978.4,465535.6,14.22,2022,2,1,6,Sunday,1,2022-02,2704724.92,2360604.23,2244320.92,1948078.33,30.43
2022-02-21,3231879.49,2662096.96,569782.53,17.63,2022,2,1,0,Monday,0,2022-02,2812471.84,2409713.75,2329397.43,1987860.24,20.87
2022-02-22,3646117.64,3080342.28,565775.36,15.52,2022,2,1,1,Tuesday,0,2022-02,2917421.43,2471739.74,2440281.27,2040124.1,10.63
2022-02-23,3297595.34,2768284.27,529311.07,16.05,2022,2,1,2,Wednesday,0,2022-02,2932923.94,2517796.04,2460884.25,2079006.15,-33.41
2022-02-24,2768850.97,2337359.85,431491.12,15.58,2022,2,1,3,Thursday,0,2022-02,2990616.66,2527718.43,2518986.48,2091682.68,-3.88
2022-02-25,2943786.98,2445090.2,498696.78,16.94,2022,2,1,4,Friday,0,2022-02,3094289.81,2549878.87,2596458.32,2109745.38,-48.13
2022-02-26,6304749.98,4896174.07,1408575.91,22.34,2022,2,1,5,Saturday,1,2022-02,3638213.49,2706554.2,2999760.86,2229948.68,65.31
2022-02-27,5652340.75,4889448.26,762892.49,13.5,2022,2,1,6,Sunday,1,2022-02,3977903.02,2801888.31,3296970.84,2316032.0,74.36
2022-02-28,6007208.86,4942844.92,1064363.94,17.72,2022,2,1,0,Monday,0,2022-02,4374378.65,2872207.52,3622791.98,2372534.17,155.74
2022-03-01,4532724.33,3774772.1,757952.23,16.72,2022,3,1,1,Tuesday,0,2022-03,4501036.74,2893188.31,3721996.24,2389602.79,133.37
2022-03-02,5221766.09,4446394.75,775371.34,14.85,2022,3,1,2,Wednesday,0,2022-03,4775918.28,2961919.53,3961726.31,2450224.67,668.76
2022-03-03,1113577.08,936517.95,177059.13,15.9,2022,3,1,3,Thursday,0,2022-03,4539450.58,2876622.9,3761606.04,2378371.29,-7.42
2022-03-04,1265611.41,1001621.35,263990.06,20.86,2022,3,1,4,Friday,0,2022-03,4299711.21,2816395.98,3555396.2,2329849.67,-42.18
2022-03-05,1917604.21,1671253.56,246350.65,12.85,2022,3,1,5,Saturday,1,2022-03,3672976.1,2845085.48,3094693.27,2355045.08,41.94
2022-03-06,2406752.08,1881208.83,525543.25,21.84,2022,3,1,6,Sunday,1,2022-03,3209320.58,2887468.47,2664944.78,2385765.48,41.37
2022-03-07,3077438.94,2603663.56,473775.38,15.4,2022,3,1,0,Monday,0,2022-03,2790782.02,2945856.21,2330776.01,2436078.83,24.34
2022-03-08,3777839.97,3199498.52,578341.45,15.31,2022,3,1,1,Tuesday,0,2022-03,2682941.4,3026432.73,2248594.07,2506514.98,36.58
2022-03-09,4138590.91,3354044.48,784546.43,18.96,2022,3,1,2,Wednesday,0,2022-03,2528202.09,3105150.0,2092544.04,2568127.4,42.18
2022-03-10,3544992.79,2897669.69,647323.1,18.26,2022,3,1,3,Thursday,0,2022-03,2875547.19,3145849.01,2372708.57,2602759.06,26.9
2022-03-11,3499825.21,2868355.02,631470.19,18.04,2022,3,1,4,Friday,0,2022-03,3194720.59,3192910.91,2639384.81,2641163.65,-18.45
2022-03-12,3731020.06,3230097.43,500922.63,13.43,2022,3,1,5,Saturday,1,2022-03,3453779.99,3261212.98,2862076.79,2702927.46,-9.77
2022-03-13,4026635.22,3346220.86,680414.36,16.9,2022,3,1,6,Sunday,1,2022-03,3685191.87,3333158.24,3071364.22,2766119.31,66.57
2022-03-14,4709281.9,3928279.43,781002.47,16.58,2022,3,1,0,Monday,0,2022-03,3918312.29,3407345.12,3260595.06,2830311.07,62.97
2022-03-15,4619237.89,3907599.13,711638.76,15.41,2022,3,1,1,Tuesday,0,2022-03,4038512.0,3478950.08,3361752.29,2892636.13,26.4
2022-03-16,4519934.96,3787149.37,732785.59,16.21,2022,3,1,2,Wednesday,0,2022-03,4092989.72,3547026.21,3423624.42,2949989.06,12.76
2022-03-17,5222281.22,4421275.88,801005.34,15.34,2022,3,1,3,Thursday,0,2022-03,4332602.35,3624053.24,3641282.45,3020559.75,18.68
2022-03-18,4426435.98,3648313.01,778122.97,17.58,2022,3,1,4,Friday,0,2022-03,4464975.32,3665298.51,3752705.02,3054701.4,-19.76
2022-03-19,4313906.61,3587200.12,726706.49,16.85,2022,3,1,5,Saturday,1,2022-03,4548244.83,3730262.0,3803719.69,3109919.93,19.35
2022-03-20,4198964.15,3744253.09,454711.06,10.83,2022,3,1,6,Sunday,1,2022-03,4572863.24,3796291.64,3860581.43,3171302.12,29.92
2022-03-21,4036051.82,3737447.21,298604.61,7.4,2022,3,1,0,Monday,0,2022-03,4476687.52,3847583.89,3833319.69,3226781.82,43.01
2022-03-22,4626820.15,4342565.79,284254.36,6.14,2022,3,1,1,Tuesday,0,2022-03,4477770.7,3892660.77,3895457.78,3277901.4,17.94
2022-03-23,5301842.45,4915987.31,385855.14,7.28,2022,3,1,2,Wednesday,0,2022-03,4589471.77,3961659.53,4056720.34,3353031.08,25.56
2022-03-24,5052034.89,4744310.26,307724.63,6.09,2022,3,1,3,Thursday,0,2022-03,4565150.86,4008523.44,4102868.11,3408496.68,26.19
2022-03-25,4122489.22,4014534.97,107954.25,2.62,2022,3,1,4,Friday,0,2022-03,4521729.9,4036019.9,4155185.54,3450038.37,-14.96
2022-03-26,4325007.4,4010228.32,314779.08,7.28,2022,3,1,5,Saturday,1,2022-03,4523315.73,4087891.78,4215618.14,3505800.65,7.2
2022-03-27,5169170.11,4775502.11,393668.0,7.62,2022,3,1,6,Sunday,1,2022-03,4661916.58,4162071.22,4362939.42,3583481.04,43.08
2022-03-28,4855258.01,4607293.73,247964.28,5.11,2022,3,1,0,Monday,0,2022-03,4778946.03,4113754.82,4487203.21,3573851.7,37.58
2022-03-29,4908504.49,4613958.54,294545.95,6.0,2022,3,1,1,Tuesday,0,2022-03,4819186.65,4088960.28,4525973.61,3564668.71,20.01
2022-03-30,11643208.73,10896036.48,747172.25,6.42,2022,3,1,2,Wednesday,0,2022-03,5725096.12,4276826.94,5380266.34,3763108.43,7.85
2022-03-31,9233141.0,8773718.15,459422.85,4.98,2022,3,1,3,Thursday,0,2022-03,6322396.99,4433507.5,5955896.04,3929739.96,0.14
2022-04-01,8299060.74,8041756.19,257304.55,3.1,2022,4,2,4,Friday,0,2022-04,6919050.07,4536083.99,6531213.36,4049585.34,-8.06
2022-04-02,8289456.22,7808017.19,481439.03,5.81,2022,4,2,5,Saturday,1,2022-04,7485399.9,4775279.96,7073754.63,4278635.32,5.38
2022-04-03,6547965.12,6148445.74,399519.38,6.1,2022,4,2,6,Sunday,1,2022-04,7682370.62,4951358.42,7269889.43,4450196.13,-13.78
2022-04-04,1974536.55,1802524.97,172011.58,8.71,2022,4,2,0,Monday,0,2022-04,7270838.98,4953256.16,6869208.18,4454571.85,14.76
2022-04-05,3017582.3,2782222.29,235360.01,7.8,2022,4,2,1,Tuesday,0,2022-04,7000707.24,4973617.17,6607531.57,4484605.63,13.19
2022-04-06,2934004.6,2645021.55,288983.05,9.85,2022,4,2,2,Wednesday,0,2022-04,5756535.22,4968836.02,5428815.15,4485984.23,11.66
2022-04-07,1947894.58,1833343.52,114551.06,5.88,2022,4,2,3,Thursday,0,2022-04,4715785.73,4907837.84,4437333.06,4440445.73,-44.42
2022-04-08,2516364.3,2311523.71,204840.59,8.14,2022,4,2,4,Friday,0,2022-04,3889686.24,4853763.62,3618728.42,4405695.04,-16.87
2022-04-09,3523261.24,3380510.41,142750.83,4.05,2022,4,2,5,Saturday,1,2022-04,3208801.24,4853039.24,2986227.46,4421789.73,13.28
2022-04-10,3747690.93,3511278.1,236412.83,6.31,2022,4,2,6,Sunday,1,2022-04,2808762.07,4861301.43,2609489.22,4443220.5,49.56
2022-04-11,4187283.4,3982564.11,204719.29,4.89,2022,4,2,0,Monday,0,2022-04,3124868.76,4876510.21,2920923.38,4468302.72,51.97
2022-04-12,4300020.35,4061975.74,238044.61,5.54,2022,4,2,1,Tuesday,0,2022-04,3308074.2,4885623.04,3103745.31,4492161.21,34.11
2022-04-13,4888627.31,4546028.85,342598.46,7.01,2022,4,2,2,Wednesday,0,2022-04,3587306.02,4891601.22,3375317.78,4512752.86,51.26
2022-04-14,4670014.27,4407778.78,262235.49,5.62,2022,4,2,3,Thursday,0,2022-04,3976180.26,4893293.77,3743094.24,4529425.52,-10.52
2022-04-15,4908291.49,4288050.23,620241.26,12.64,2022,4,2,4,Friday,0,2022-04,4317884.14,4906238.99,4025455.17,4546122.21,14.93
2022-04-16,5147946.06,4540748.11,607197.95,11.79,2022,4,2,5,Saturday,1,2022-04,4549981.97,4903761.15,4191203.42,4550104.62,37.82
2022-04-17,4470361.38,3877207.22,593154.16,13.27,2022,4,2,6,Sunday,1,2022-04,4653220.61,4905225.33,4243479.01,4557734.43,17.61
2022-04-18,3680888.01,2995894.73,684993.28,18.61,2022,4,2,0,Monday,0,2022-04,4580878.41,4884124.71,4102526.24,4538024.25,-17.25
2022-04-19,4426735.65,3630694.51,796041.14,17.98,2022,4,2,1,Tuesday,0,2022-04,4598980.6,4891717.09,4040914.63,4534238.96,27.63
2022-04-20,4874458.71,4017615.85,856842.86,17.58,2022,4,2,2,Wednesday,0,2022-04,4596956.51,4919663.99,3965427.06,4543577.92,20.95
2022-04-21,2926459.0,2418771.53,507687.47,17.35,2022,4,2,3,Thursday,0,2022-04,4347877.19,4862985.28,3681283.17,4479451.44,-44.2
2022-04-22,4609506.19,3890393.56,719112.63,15.6,2022,4,2,4,Friday,0,2022-04,4305193.57,4839907.41,3624475.07,4445264.98,-0.55
2022-04-23,4709847.04,3925675.06,784171.98,16.65,2022,4,2,5,Saturday,1,2022-04,4242608.0,4828501.15,3536607.49,4417977.14,88.12
2022-04-24,5020542.99,4173556.86,846986.13,16.87,2022,4,2,6,Sunday,1,2022-04,4321205.37,4858436.27,3578943.16,4423277.87,26.58
2022-04-25,4873788.42,3954819.04,918969.38,18.86,2022,4,2,0,Monday,0,2022-04,4491619.71,4876728.97,3715932.34,4421430.9,7.21
2022-04-26,5688161.6,4770812.83,917348.77,16.13,2022,4,2,1,Tuesday,0,2022-04,4671823.42,4894028.69,3878806.39,4421274.59,20.56
2022-04-27,5361513.76,4376745.35,984768.41,18.37,2022,4,2,2,Wednesday,0,2022-04,4741402.71,4910903.88,3930110.6,4413589.64,1.09
2022-04-28,5590934.3,4645081.23,945853.07,16.92,2022,4,2,3,Thursday,0,2022-04,5122042.04,4933651.54,4248154.85,4414627.06,-0.28
2022-04-29,7579535.07,6187238.79,1392296.28,18.37,2022,4,2,4,Friday,0,2022-04,5546331.88,4798195.75,4576275.59,4257667.14,-20.51
2022-04-30,6592777.23,5405333.92,1187443.31,18.01,2022,4,2,5,Saturday,1,2022-04,5815321.91,4710183.63,4787655.43,4145387.67,-5.31
2022-05-01,5680859.44,4706859.17,974000.27,17.15,2022,5,2,6,Sunday,1,2022-05,5909652.83,4622910.25,4863841.48,4034224.43,-13.34
2022-05-02,4291036.44,3434252.59,856783.85,19.97,2022,5,2,0,Monday,0,2022-05,5826402.55,4489629.59,4789474.84,3888432.28,-19.06
2022-05-03,5504853.65,4531490.74,973362.91,17.68,2022,5,2,1,Tuesday,0,2022-05,5800215.7,4454859.21,4755285.97,3834533.78,45.7
2022-05-04,1792730.62,1492900.17,299830.45,16.72,2022,5,2,2,Wednesday,0,2022-05,5290389.54,4448799.01,4343308.09,3824212.95,-7.12
2022-05-05,3556300.98,2916616.09,639684.89,17.99,2022,5,2,3,Thursday,0,2022-05,4999727.63,4466756.3,4096384.5,3828692.74,42.72
2022-05-06,2532060.94,2027456.78,504604.16,19.93,2022,5,2,4,Friday,0,2022-05,4278659.9,4453358.18,3502129.92,3808107.25,-18.07
2022-05-07,3620303.23,3000039.1,620264.13,17.13,2022,5,2,5,Saturday,1,2022-05,3854020.76,4509105.13,3158516.38,3846997.11,16.8
2022-05-08,2468343.71,1923320.47,545023.24,22.08,2022,5,2,6,Sunday,1,2022-05,3395089.94,4507504.45,2760867.99,3834057.0,0.83
2022-05-09,2985986.67,2430054.67,555932.0,18.62,2022,5,2,0,Monday,0,2022-05,3208654.26,4489595.29,2617411.15,3802375.14,-21.46
2022-05-10,3668495.19,2955983.75,712511.44,19.42,2022,5,2,1,Tuesday,0,2022-05,2946317.33,4486955.44,2392338.72,3783865.33,3.45
2022-05-11,4347378.73,3521156.43,826222.3,19.01,2022,5,2,2,Wednesday,0,2022-05,3311267.06,4492291.95,2682089.61,3768485.07,30.82
2022-05-12,4753134.02,3878195.49,874938.53,18.41,2022,5,2,3,Thursday,0,2022-05,3482243.21,4507395.74,2819458.1,3762359.06,-0.62
2022-05-13,3479131.38,2953956.65,525174.73,15.09,2022,5,2,4,Friday,0,2022-05,3617538.99,4460412.54,2951815.22,3709289.99,-38.61
2022-05-14,4406804.98,3730445.32,676359.66,15.35,2022,5,2,5,Saturday,1,2022-05,3729896.38,4451638.9,3056158.97,3686712.21,-16.06
2022-05-15,4455089.7,3604418.84,850670.86,19.09,2022,5,2,6,Sunday,1,2022-05,4013717.24,4436532.17,3296315.88,3663924.5,15.47
2022-05-16,4323621.35,3469983.75,853637.6,19.74,2022,5,2,0,Monday,0,2022-05,4204807.91,4409054.68,3444877.18,3628232.35,8.6
2022-05-17,4158982.96,3363524.3,795458.66,19.13,2022,5,2,1,Tuesday,0,2022-05,4274877.59,4398675.4,3503097.25,3611109.59,-11.22
2022-05-18,6094171.87,4997123.61,1097048.26,18.0,2022,5,2,2,Wednesday,0,2022-05,4524419.47,4479118.19,3713949.71,3677817.22,71.71
2022-05-19,5824908.18,4737898.72,1087009.46,18.66,2022,5,2,3,Thursday,0,2022-05,4677530.06,4525723.94,3836764.46,3714724.02,21.48
2022-05-20,2226534.2,1797128.71,429405.49,19.29,2022,5,2,4,Friday,0,2022-05,4498587.61,4437459.79,3671503.32,3640707.78,-55.98
2022-05-21,4033154.28,3341369.82,691784.46,17.15,2022,5,2,5,Saturday,1,2022-05,4445208.93,4474349.64,3615921.11,3671461.06,-25.79
2022-05-22,5000275.74,4124194.76,876080.98,17.52,2022,5,2,6,Sunday,1,2022-05,4523092.65,4487375.29,3690174.81,3679254.43,16.0
2022-05-23,3647180.26,3055864.88,591315.38,16.21,2022,5,2,0,Monday,0,2022-05,4426458.21,4451953.06,3631014.97,3650260.76,-5.18
2022-05-24,4442598.36,3584450.45,858147.91,19.32,2022,5,2,1,Tuesday,0,2022-05,4466974.7,4432688.24,3662575.85,3630623.88,11.41
2022-05-25,6573956.43,5501922.55,1072033.88,16.31,2022,5,2,2,Wednesday,0,2022-05,4535515.35,4489360.51,3734689.98,3682194.0,71.98
2022-05-26,6284218.49,5141408.99,1142809.5,18.19,2022,5,2,3,Thursday,0,2022-05,4601131.11,4509229.07,3792334.31,3694547.2,27.85
2022-05-27,3652675.9,2933129.2,719546.7,19.7,2022,5,2,4,Friday,0,2022-05,4804865.64,4452267.81,3954620.09,3646426.66,-50.1
2022-05-28,3223975.84,2664148.14,559827.7,17.36,2022,5,2,5,Saturday,1,2022-05,4689268.72,4373369.19,3857874.14,3580395.56,-53.45
2022-05-29,5327455.25,4413502.81,913952.44,17.16,2022,5,2,6,Sunday,1,2022-05,4736008.65,4298299.87,3899203.86,3521271.03,15.04
2022-05-30,8158502.0,6931185.72,1227316.28,15.04,2022,5,2,0,Monday,0,2022-05,5380483.18,4350490.69,4452821.12,3572132.76,-8.21
2022-05-31,8513166.37,6787523.6,1725642.77,20.27,2022,5,2,1,Tuesday,0,2022-05,5961992.9,4444900.92,4910403.0,3641488.24,6.46
2022-06-01,8373363.4,7038218.52,1335144.88,15.95,2022,6,2,2,Wednesday,0,2022-06,6219051.04,4580978.49,5129873.85,3761620.43,11.95
2022-06-02,8325437.52,6796380.79,1529056.73,18.37,2022,6,2,3,Thursday,0,2022-06,6510653.75,4674997.95,5366298.4,3837116.77,19.6
2022-06-03,6585522.44,5345747.87,1239774.57,18.83,2022,6,2,4,Friday,0,2022-06,6929631.83,4834757.68,5710958.21,3965545.03,3.42
2022-06-04,2998952.42,2492875.15,506077.27,16.88,2022,6,2,5,Saturday,1,2022-06,6897485.63,4816179.39,5686490.64,3951420.33,18.81
2022-06-05,2945501.79,2481566.23,463935.56,15.75,2022,6,2,6,Sunday,1,2022-06,6557206.56,4829960.76,5410499.7,3966557.31,2.11
2022-06-06,3100859.0,2519872.17,580986.83,18.74,2022,6,2,0,Monday,0,2022-06,5834686.13,4812645.95,4780312.05,3950551.75,-18.31
2022-06-07,3673238.8,3096187.02,577051.78,15.71,2022,6,2,1,Tuesday,0,2022-06,5143267.91,4852809.12,4252978.25,3989647.3,-2.24
2022-06-08,3686799.9,3086016.13,600783.77,16.3,2022,6,2,2,Wednesday,0,2022-06,4473758.84,4876169.56,3688377.91,4011512.68,-6.63
2022-06-09,2619038.14,2169844.13,449194.01,17.15,2022,6,2,3,Thursday,0,2022-06,3658558.93,4841187.66,3027444.1,3985308.02,-29.86
2022-06-10,3369544.01,2830537.04,539006.97,16.0,2022,6,2,4,Friday,0,2022-06,3199133.44,4808593.17,2668128.27,3962287.38,-15.64
2022-06-11,4463584.56,3478666.52,984918.04,22.07,2022,6,2,5,Saturday,1,2022-06,3408366.6,4798941.52,2808955.61,3948969.75,38.56
2022-06-12,4561669.81,3820200.11,741469.7,16.25,2022,6,2,6,Sunday,1,2022-06,3639247.75,4835026.13,3000189.02,3977844.53,26.07
2022-06-13,4221162.05,3579316.15,641845.9,15.21,2022,6,2,0,Monday,0,2022-06,3799291.04,4828838.03,3151538.16,3972806.89,26.04
2022-06-14,4843640.76,3943051.0,900589.76,18.59,2022,6,2,1,Tuesday,0,2022-06,3966491.32,4841789.74,3272518.73,3984094.63,20.85
2022-06-15,4969823.53,4197066.37,772757.16,15.55,2022,6,2,2,Wednesday,0,2022-06,4149780.41,4863329.81,3431240.19,4008330.72,19.41
2022-06-16,4143877.35,3546880.86,596996.49,14.41,2022,6,2,3,Thursday,0,2022-06,4367614.58,4862826.29,3627959.72,4014442.6,-12.58
2022-06-17,4914374.7,4127718.74,786655.96,16.01,2022,6,2,4,Friday,0,2022-06,4588304.68,4823499.72,3813271.39,3985462.44,-15.38
2022-06-18,4817780.87,3824360.06,993420.81,20.62,2022,6,2,5,Saturday,1,2022-06,4638904.15,4789928.81,3862656.18,3955011.15,11.6
2022-06-19,3795086.21,3161112.99,633973.22,16.71,2022,6,2,6,Sunday,1,2022-06,4529392.21,4842213.87,3768500.88,4000477.29,5.51
2022-06-20,3323030.57,2753309.16,569721.41,17.14,2022,6,2,0,Monday,0,2022-06,4401087.71,4818543.08,3650499.88,3980875.27,6.72
2022-06-21,4271838.09,3517936.59,753901.5,17.65,2022,6,2,1,Tuesday,0,2022-06,4319401.62,4794261.83,3589769.25,3960666.66,23.67
2022-06-22,5182306.11,4283552.22,898753.89,17.34,2022,6,2,2,Wednesday,0,2022-06,4349756.27,4845432.69,3602124.37,4001589.58,35.86
2022-06-23,3276933.23,2698817.37,578115.86,17.64,2022,6,2,3,Thursday,0,2022-06,4225907.11,4806577.18,3480972.45,3972068.47,-36.12
2022-06-24,4334289.08,3840132.24,494156.84,11.4,2022,6,2,4,Friday,0,2022-06,4143037.74,4731921.61,3439888.66,3916675.46,-13.58
2022-06-25,3650772.37,3465656.03,185116.34,5.07,2022,6,2,5,Saturday,1,2022-06,3976322.24,4644140.07,3388645.23,3860817.03,12.13
2022-06-26,3313898.55,3251613.07,62285.48,1.88,2022,6,2,6,Sunday,1,2022-06,3907581.14,4632847.49,3401573.81,3871433.16,3.48
2022-06-27,3481464.68,3545701.77,-64237.09,-1.85,2022,6,2,0,Monday,0,2022-06,3930214.59,4641430.45,3514772.76,3900818.28,-11.6
2022-06-28,5799352.35,5797836.84,1515.51,0.03,2022,6,2,1,Tuesday,0,2022-06,4148430.91,4657160.36,3840472.79,3946962.75,36.28
2022-06-29,7265484.49,7471904.08,-206419.59,-2.84,2022,6,2,2,Wednesday,0,2022-06,4446027.82,4627393.11,4295951.63,3964986.69,22.99
2022-06-30,5503799.91,5548808.71,-45008.8,-0.82,2022,6,2,3,Thursday,0,2022-06,4764151.63,4527080.89,4703093.25,3923696.2,8.03
2022-07-01,5150082.22,5158929.6,-8847.38,-0.17,2022,7,3,4,Friday,0,2022-07,4880693.51,4419638.18,4891492.87,3861053.23,3.5
2022-07-02,4591824.74,4681370.69,-89545.95,-1.95,2022,7,3,5,Saturday,1,2022-07,5015129.56,4295184.42,5065166.39,3790552.9,4.41
