snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month,product_price,product_cogs,inventory_value_retail,inventory_value_cost,inventory_health
2022-06-30,2219,808,20,19,2,1275.8,0.9333,1,1,0,0.023,VietMotion RP-16,Outdoor,Activewear,2022,6,1768.2999241274658,1679.8849279210924,1428786.34,1357347.02,Stockout
2022-07-31,2219,809,12,11,2,2206.4,0.9333,1,1,0,0.0134,VietMotion RP-16,Outdoor,Activewear,2022,7,1768.2999241274658,1679.8849279210924,1430554.64,1359026.91,Stockout
2022-08-31,2219,813,21,17,1,1434.7,0.9667,1,1,0,0.0205,VietMotion RP-16,Outdoor,Activewear,2022,8,1768.2999241274658,1679.8849279210924,1437627.84,1365746.45,Stockout
2022-09-30,2219,813,6,6,2,4065.0,0.9333,1,1,0,0.0073,VietMotion RP-16,Outdoor,Activewear,2022,9,1768.2999241274658,1679.8849279210924,1437627.84,1365746.45,Stockout
2022-10-31,2219,815,9,7,0,3492.9,1.0,0,1,0,0.0085,VietMotion RP-16,Outdoor,Activewear,2022,10,1768.2999241274658,1679.8849279210924,1441164.44,1369106.22,Overstock
2022-11-30,2219,817,18,16,2,1531.9,0.9333,1,1,0,0.0192,VietMotion RP-16,Outdoor,Activewear,2022,11,1768.2999241274658,1679.8849279210924,1444701.04,1372465.99,Stockout
2022-12-31,2219,824,37,30,2,824.0,0.9333,1,1,0,0.0351,VietMotion RP-16,Outdoor,Activewear,2022,12,1768.2999241274658,1679.8849279210924,1457079.14,1384225.18,Stockout
2012-07-31,2222,29,11,9,1,96.7,0.9667,1,1,0,0.2368,VietMotion RP-19,Outdoor,Activewear,2012,7,2772.1630069930065,1759.214644237762,80392.73,51017.22,Stockout
2012-08-31,2222,33,22,18,2,55.0,0.9333,1,0,0,0.3529,VietMotion RP-19,Outdoor,Activewear,2012,8,2772.1630069930065,1759.214644237762,91481.38,58054.08,Stockout
2012-09-30,2222,34,10,9,2,113.3,0.9333,1,1,0,0.2093,VietMotion RP-19,Outdoor,Activewear,2012,9,2772.1630069930065,1759.214644237762,94253.54,59813.3,Stockout
2012-10-31,2222,34,7,7,2,145.7,0.9333,1,1,0,0.1707,VietMotion RP-19,Outdoor,Activewear,2012,10,2772.1630069930065,1759.214644237762,94253.54,59813.3,Stockout
2012-11-30,2222,35,9,8,1,131.2,0.9667,1,1,0,0.186,VietMotion RP-19,Outdoor,Activewear,2012,11,2772.1630069930065,1759.214644237762,97025.71,61572.51,Stockout
2012-12-31,2222,39,24,20,2,58.5,0.9333,1,0,0,0.339,VietMotion RP-19,Outdoor,Activewear,2012,12,2772.1630069930065,1759.214644237762,108114.36,68609.37,Stockout
2013-01-31,2222,39,7,7,0,167.1,1.0,0,1,0,0.1522,VietMotion RP-19,Outdoor,Activewear,2013,1,2772.1630069930065,1759.214644237762,108114.36,68609.37,Overstock
2013-02-28,2222,40,8,7,1,171.4,0.9667,1,1,0,0.1489,VietMotion RP-19,Outdoor,Activewear,2013,2,2772.1630069930065,1759.214644237762,110886.52,70368.59,Stockout
2013-03-31,2222,42,15,13,1,96.9,0.9667,1,1,0,0.2364,VietMotion RP-19,Outdoor,Activewear,2013,3,2772.1630069930065,1759.214644237762,116430.85,73887.02,Stockout
2013-04-30,2222,47,33,28,2,50.4,0.9333,1,0,0,0.3733,VietMotion RP-19,Outdoor,Activewear,2013,4,2772.1630069930065,1759.214644237762,130291.66,82683.09,Stockout
2013-05-31,2222,49,21,19,1,77.4,0.9667,1,0,0,0.2794,VietMotion RP-19,Outdoor,Activewear,2013,5,2772.1630069930065,1759.214644237762,135835.99,86201.52,Stockout
2013-06-30,2222,50,15,14,1,107.1,0.9667,1,1,0,0.2188,VietMotion RP-19,Outdoor,Activewear,2013,6,2772.1630069930065,1759.214644237762,138608.15,87960.73,Stockout
2013-07-31,2222,53,23,20,2,79.5,0.9333,1,0,0,0.274,VietMotion RP-19,Outdoor,Activewear,2013,7,2772.1630069930065,1759.214644237762,146924.64,93238.38,Stockout
2013-08-31,2222,56,15,12,1,140.0,0.9667,1,1,0,0.1765,VietMotion RP-19,Outdoor,Activewear,2013,8,2772.1630069930065,1759.214644237762,155241.13,98516.02,Stockout
2013-09-30,2222,59,19,16,0,110.6,1.0,0,1,0,0.2133,VietMotion RP-19,Outdoor,Activewear,2013,9,2772.1630069930065,1759.214644237762,163557.62,103793.66,Overstock
2013-10-31,2222,64,24,19,1,101.1,0.9667,1,1,0,0.2289,VietMotion RP-19,Outdoor,Activewear,2013,10,2772.1630069930065,1759.214644237762,177418.43,112589.74,Stockout
2013-11-30,2222,65,12,11,1,177.3,0.9667,1,1,0,0.1447,VietMotion RP-19,Outdoor,Activewear,2013,11,2772.1630069930065,1759.214644237762,180190.6,114348.95,Stockout
2013-12-31,2222,68,19,16,1,127.5,0.9667,1,1,0,0.1905,VietMotion RP-19,Outdoor,Activewear,2013,12,2772.1630069930065,1759.214644237762,188507.08,119626.6,Stockout
2014-01-31,2222,70,13,11,1,190.9,0.9667,1,1,0,0.1358,VietMotion RP-19,Outdoor,Activewear,2014,1,2772.1630069930065,1759.214644237762,194051.41,123145.03,Stockout
2014-02-28,2222,72,12,10,2,216.0,0.9333,1,1,0,0.122,VietMotion RP-19,Outdoor,Activewear,2014,2,2772.1630069930065,1759.214644237762,199595.74,126663.45,Stockout
2014-03-31,2222,74,10,8,2,277.5,0.9333,1,1,0,0.0976,VietMotion RP-19,Outdoor,Activewear,2014,3,2772.1630069930065,1759.214644237762,205140.06,130181.88,Stockout
2014-04-30,2222,76,22,20,0,114.0,1.0,0,1,0,0.2083,VietMotion RP-19,Outdoor,Activewear,2014,4,2772.1630069930065,1759.214644237762,210684.39,133700.31,Overstock
2014-05-31,2222,77,13,12,2,192.5,0.9333,1,1,0,0.1348,VietMotion RP-19,Outdoor,Activewear,2014,5,2772.1630069930065,1759.214644237762,213456.55,135459.53,Stockout
2014-06-30,2222,79,11,9,2,263.3,0.9333,1,1,0,0.1023,VietMotion RP-19,Outdoor,Activewear,2014,6,2772.1630069930065,1759.214644237762,219000.88,138977.96,Stockout
2014-07-31,2222,81,14,12,2,202.5,0.9333,1,1,0,0.129,VietMotion RP-19,Outdoor,Activewear,2014,7,2772.1630069930065,1759.214644237762,224545.2,142496.39,Stockout
2014-08-31,2222,83,15,13,1,191.5,0.9667,1,1,0,0.1354,VietMotion RP-19,Outdoor,Activewear,2014,8,2772.1630069930065,1759.214644237762,230089.53,146014.82,Stockout
2014-09-30,2222,86,17,14,2,184.3,0.9333,1,1,0,0.14,VietMotion RP-19,Outdoor,Activewear,2014,9,2772.1630069930065,1759.214644237762,238406.02,151292.46,Stockout
2014-10-31,2222,89,14,11,1,242.7,0.9667,1,1,0,0.11,VietMotion RP-19,Outdoor,Activewear,2014,10,2772.1630069930065,1759.214644237762,246722.51,156570.1,Stockout
2014-11-30,2222,90,10,9,1,300.0,0.9667,1,1,0,0.0909,VietMotion RP-19,Outdoor,Activewear,2014,11,2772.1630069930065,1759.214644237762,249494.67,158329.32,Stockout
2014-12-31,2222,92,20,18,2,153.3,0.9333,1,1,0,0.1636,VietMotion RP-19,Outdoor,Activewear,2014,12,2772.1630069930065,1759.214644237762,255039.0,161847.75,Stockout
2015-01-31,2222,94,12,10,2,282.0,0.9333,1,1,0,0.0962,VietMotion RP-19,Outdoor,Activewear,2015,1,2772.1630069930065,1759.214644237762,260583.32,165366.18,Stockout
2015-02-28,2222,95,8,7,0,407.1,1.0,0,1,0,0.0686,VietMotion RP-19,Outdoor,Activewear,2015,2,2772.1630069930065,1759.214644237762,263355.49,167125.39,Overstock
2015-03-31,2222,97,11,9,1,323.3,0.9667,1,1,0,0.0849,VietMotion RP-19,Outdoor,Activewear,2015,3,2772.1630069930065,1759.214644237762,268899.81,170643.82,Stockout
2015-04-30,2222,103,31,25,0,123.6,1.0,0,1,0,0.1953,VietMotion RP-19,Outdoor,Activewear,2015,4,2772.1630069930065,1759.214644237762,285532.79,181199.11,Overstock
2015-05-31,2222,106,21,18,1,176.7,0.9667,1,1,0,0.1452,VietMotion RP-19,Outdoor,Activewear,2015,5,2772.1630069930065,1759.214644237762,293849.28,186476.75,Stockout
2015-06-30,2222,107,10,9,1,356.7,0.9667,1,1,0,0.0776,VietMotion RP-19,Outdoor,Activewear,2015,6,2772.1630069930065,1759.214644237762,296621.44,188235.97,Stockout
2015-07-31,2222,108,9,8,0,405.0,1.0,0,1,0,0.069,VietMotion RP-19,Outdoor,Activewear,2015,7,2772.1630069930065,1759.214644237762,299393.6,189995.18,Overstock
2015-08-31,2222,110,15,13,0,253.8,1.0,0,1,0,0.1057,VietMotion RP-19,Outdoor,Activewear,2015,8,2772.1630069930065,1759.214644237762,304937.93,193513.61,Overstock
2015-09-30,2222,112,12,10,2,336.0,0.9333,1,1,0,0.082,VietMotion RP-19,Outdoor,Activewear,2015,9,2772.1630069930065,1759.214644237762,310482.26,197032.04,Stockout
2015-10-31,2222,114,10,8,1,427.5,0.9667,1,1,0,0.0656,VietMotion RP-19,Outdoor,Activewear,2015,10,2772.1630069930065,1759.214644237762,316026.58,200550.47,Stockout
2015-11-30,2222,115,6,5,2,690.0,0.9333,1,1,0,0.0417,VietMotion RP-19,Outdoor,Activewear,2015,11,2772.1630069930065,1759.214644237762,318798.75,202309.68,Stockout
2015-12-31,2222,118,17,14,0,252.9,1.0,0,1,0,0.1061,VietMotion RP-19,Outdoor,Activewear,2015,12,2772.1630069930065,1759.214644237762,327115.23,207587.33,Overstock
2016-01-31,2222,119,6,5,0,714.0,1.0,0,1,0,0.0403,VietMotion RP-19,Outdoor,Activewear,2016,1,2772.1630069930065,1759.214644237762,329887.4,209346.54,Overstock
2016-02-29,2222,121,18,16,2,226.9,0.9333,1,1,0,0.1168,VietMotion RP-19,Outdoor,Activewear,2016,2,2772.1630069930065,1759.214644237762,335431.72,212864.97,Stockout
2016-03-31,2222,123,13,11,1,335.5,0.9667,1,1,0,0.0821,VietMotion RP-19,Outdoor,Activewear,2016,3,2772.1630069930065,1759.214644237762,340976.05,216383.4,Stockout
2016-04-30,2222,126,21,18,0,210.0,1.0,0,1,0,0.125,VietMotion RP-19,Outdoor,Activewear,2016,4,2772.1630069930065,1759.214644237762,349292.54,221661.05,Overstock
2016-05-31,2222,129,15,12,1,322.5,0.9667,1,1,0,0.0851,VietMotion RP-19,Outdoor,Activewear,2016,5,2772.1630069930065,1759.214644237762,357609.03,226938.69,Stockout
2016-06-30,2222,130,13,12,0,325.0,1.0,0,1,0,0.0845,VietMotion RP-19,Outdoor,Activewear,2016,6,2772.1630069930065,1759.214644237762,360381.19,228697.9,Overstock
2016-07-31,2222,131,7,6,2,655.0,0.9333,1,1,0,0.0438,VietMotion RP-19,Outdoor,Activewear,2016,7,2772.1630069930065,1759.214644237762,363153.35,230457.12,Stockout
2016-08-31,2222,133,10,8,0,498.8,1.0,0,1,0,0.0567,VietMotion RP-19,Outdoor,Activewear,2016,8,2772.1630069930065,1759.214644237762,368697.68,233975.55,Overstock
2016-09-30,2222,135,10,8,0,506.2,1.0,0,1,0,0.0559,VietMotion RP-19,Outdoor,Activewear,2016,9,2772.1630069930065,1759.214644237762,374242.01,237493.98,Overstock
2016-10-31,2222,136,9,8,2,510.0,0.9333,1,1,0,0.0556,VietMotion RP-19,Outdoor,Activewear,2016,10,2772.1630069930065,1759.214644237762,377014.17,239253.19,Stockout
2016-11-30,2222,137,7,6,2,685.0,0.9333,1,1,0,0.042,VietMotion RP-19,Outdoor,Activewear,2016,11,2772.1630069930065,1759.214644237762,379786.33,241012.41,Stockout
2016-12-31,2222,138,7,6,1,690.0,0.9667,1,1,0,0.0417,VietMotion RP-19,Outdoor,Activewear,2016,12,2772.1630069930065,1759.214644237762,382558.49,242771.62,Stockout
2017-01-31,2222,138,3,3,0,1380.0,1.0,0,1,0,0.0213,VietMotion RP-19,Outdoor,Activewear,2017,1,2772.1630069930065,1759.214644237762,382558.49,242771.62,Overstock
2017-02-28,2222,138,3,3,0,1380.0,1.0,0,1,0,0.0213,VietMotion RP-19,Outdoor,Activewear,2017,2,2772.1630069930065,1759.214644237762,382558.49,242771.62,Overstock
2017-03-31,2222,138,4,4,2,1035.0,0.9333,1,1,0,0.0282,VietMotion RP-19,Outdoor,Activewear,2017,3,2772.1630069930065,1759.214644237762,382558.49,242771.62,Stockout
2017-04-30,2222,139,8,7,1,595.7,0.9667,1,1,0,0.0479,VietMotion RP-19,Outdoor,Activewear,2017,4,2772.1630069930065,1759.214644237762,385330.66,244530.84,Stockout
2017-05-31,2222,140,8,7,1,600.0,0.9667,1,1,0,0.0476,VietMotion RP-19,Outdoor,Activewear,2017,5,2772.1630069930065,1759.214644237762,388102.82,246290.05,Stockout
2017-06-30,2222,141,7,6,1,705.0,0.9667,1,1,0,0.0408,VietMotion RP-19,Outdoor,Activewear,2017,6,2772.1630069930065,1759.214644237762,390874.98,248049.26,Stockout
2017-07-31,2222,141,4,4,0,1057.5,1.0,0,1,0,0.0276,VietMotion RP-19,Outdoor,Activewear,2017,7,2772.1630069930065,1759.214644237762,390874.98,248049.26,Overstock
2017-08-31,2222,142,5,4,0,1065.0,1.0,0,1,0,0.0274,VietMotion RP-19,Outdoor,Activewear,2017,8,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2017-09-30,2222,142,3,3,0,1420.0,1.0,0,1,0,0.0207,VietMotion RP-19,Outdoor,Activewear,2017,9,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2017-10-31,2222,142,2,2,0,2130.0,1.0,0,1,0,0.0139,VietMotion RP-19,Outdoor,Activewear,2017,10,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2017-11-30,2222,142,1,1,0,4260.0,1.0,0,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2017,11,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2018-01-31,2222,142,2,2,0,2130.0,1.0,0,1,0,0.0139,VietMotion RP-19,Outdoor,Activewear,2018,1,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2018-03-31,2222,142,1,1,2,4260.0,0.9333,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2018,3,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2018-04-30,2222,142,1,1,0,4260.0,1.0,0,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2018,4,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2018-05-31,2222,142,1,1,2,4260.0,0.9333,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2018,5,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2018-06-30,2222,142,1,1,0,4260.0,1.0,0,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2018,6,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2018-07-31,2222,142,3,3,2,1420.0,0.9333,1,1,0,0.0207,VietMotion RP-19,Outdoor,Activewear,2018,7,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2018-10-31,2222,142,1,1,2,4260.0,0.9333,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2018,10,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2019-02-28,2222,142,1,1,0,4260.0,1.0,0,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2019,2,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2019-06-30,2222,142,1,1,2,4260.0,0.9333,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2019,6,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2019-07-31,2222,142,1,1,2,4260.0,0.9333,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2019,7,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2019-12-31,2222,142,1,1,1,4260.0,0.9667,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2019,12,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2020-02-29,2222,142,1,1,2,4260.0,0.9333,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2020,2,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2020-10-31,2222,142,1,1,1,4260.0,0.9667,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2020,10,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2021-03-31,2222,142,1,1,1,4260.0,0.9667,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2021,3,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2021-11-30,2222,142,1,1,2,4260.0,0.9333,1,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2021,11,2772.1630069930065,1759.214644237762,393647.15,249808.48,Stockout
2022-10-31,2222,142,1,1,0,4260.0,1.0,0,1,0,0.007,VietMotion RP-19,Outdoor,Activewear,2022,10,2772.1630069930065,1759.214644237762,393647.15,249808.48,Overstock
2012-07-31,2223,28,10,9,2,93.3,0.9333,1,1,0,0.2432,VietMotion RP-20,Outdoor,Activewear,2012,7,2772.1630069930065,2178.9201234965035,77620.56,61009.76,Stockout
2012-08-31,2223,30,20,18,1,50.0,0.9667,1,0,0,0.375,VietMotion RP-20,Outdoor,Activewear,2012,8,2772.1630069930065,2178.9201234965035,83164.89,65367.6,Stockout
2012-09-30,2223,31,10,9,0,103.3,1.0,0,1,0,0.225,VietMotion RP-20,Outdoor,Activewear,2012,9,2772.1630069930065,2178.9201234965035,85937.05,67546.52,Overstock
2012-10-31,2223,32,8,7,2,137.1,0.9333,1,1,0,0.1795,VietMotion RP-20,Outdoor,Activewear,2012,10,2772.1630069930065,2178.9201234965035,88709.22,69725.44,Stockout
2012-11-30,2223,33,9,8,2,123.8,0.9333,1,1,0,0.1951,VietMotion RP-20,Outdoor,Activewear,2012,11,2772.1630069930065,2178.9201234965035,91481.38,71904.36,Stockout
2012-12-31,2223,37,24,20,1,55.5,0.9667,1,0,0,0.3509,VietMotion RP-20,Outdoor,Activewear,2012,12,2772.1630069930065,2178.9201234965035,102570.03,80620.04,Stockout
2013-01-31,2223,38,8,7,2,162.9,0.9333,1,1,0,0.1556,VietMotion RP-20,Outdoor,Activewear,2013,1,2772.1630069930065,2178.9201234965035,105342.19,82798.96,Stockout
2013-02-28,2223,39,8,7,1,167.1,0.9667,1,1,0,0.1522,VietMotion RP-20,Outdoor,Activewear,2013,2,2772.1630069930065,2178.9201234965035,108114.36,84977.88,Stockout
2013-03-31,2223,42,16,13,0,96.9,1.0,0,1,0,0.2364,VietMotion RP-20,Outdoor,Activewear,2013,3,2772.1630069930065,2178.9201234965035,116430.85,91514.65,Overstock
2013-04-30,2223,50,36,28,2,53.6,0.9333,1,0,0,0.359,VietMotion RP-20,Outdoor,Activewear,2013,4,2772.1630069930065,2178.9201234965035,138608.15,108946.01,Stockout
2013-05-31,2223,52,21,19,2,82.1,0.9333,1,0,0,0.2676,VietMotion RP-20,Outdoor,Activewear,2013,5,2772.1630069930065,2178.9201234965035,144152.48,113303.85,Stockout
2013-06-30,2223,54,16,14,0,115.7,1.0,0,1,0,0.2059,VietMotion RP-20,Outdoor,Activewear,2013,6,2772.1630069930065,2178.9201234965035,149696.8,117661.69,Overstock
2013-07-31,2223,57,23,20,1,85.5,0.9667,1,0,0,0.2597,VietMotion RP-20,Outdoor,Activewear,2013,7,2772.1630069930065,2178.9201234965035,158013.29,124198.45,Stockout
2013-08-31,2223,58,13,12,0,145.0,1.0,0,1,0,0.1714,VietMotion RP-20,Outdoor,Activewear,2013,8,2772.1630069930065,2178.9201234965035,160785.45,126377.37,Overstock
2013-09-30,2223,61,19,16,0,114.4,1.0,0,1,0,0.2078,VietMotion RP-20,Outdoor,Activewear,2013,9,2772.1630069930065,2178.9201234965035,169101.94,132914.13,Overstock
2013-10-31,2223,65,23,19,1,102.6,0.9667,1,1,0,0.2262,VietMotion RP-20,Outdoor,Activewear,2013,10,2772.1630069930065,2178.9201234965035,180190.6,141629.81,Stockout
2013-11-30,2223,68,14,11,1,185.5,0.9667,1,1,0,0.1392,VietMotion RP-20,Outdoor,Activewear,2013,11,2772.1630069930065,2178.9201234965035,188507.08,148166.57,Stockout
2013-12-31,2223,71,19,16,2,133.1,0.9333,1,1,0,0.1839,VietMotion RP-20,Outdoor,Activewear,2013,12,2772.1630069930065,2178.9201234965035,196823.57,154703.33,Stockout
2014-01-31,2223,73,13,11,0,199.1,1.0,0,1,0,0.131,VietMotion RP-20,Outdoor,Activewear,2014,1,2772.1630069930065,2178.9201234965035,202367.9,159061.17,Overstock
2014-02-28,2223,74,11,10,1,222.0,0.9667,1,1,0,0.119,VietMotion RP-20,Outdoor,Activewear,2014,2,2772.1630069930065,2178.9201234965035,205140.06,161240.09,Stockout
2014-03-31,2223,76,10,8,2,285.0,0.9333,1,1,0,0.0952,VietMotion RP-20,Outdoor,Activewear,2014,3,2772.1630069930065,2178.9201234965035,210684.39,165597.93,Stockout
2014-04-30,2223,78,22,20,2,117.0,0.9333,1,1,0,0.2041,VietMotion RP-20,Outdoor,Activewear,2014,4,2772.1630069930065,2178.9201234965035,216228.71,169955.77,Stockout
2014-05-31,2223,80,14,12,2,200.0,0.9333,1,1,0,0.1304,VietMotion RP-20,Outdoor,Activewear,2014,5,2772.1630069930065,2178.9201234965035,221773.04,174313.61,Stockout
2014-06-30,2223,82,11,9,0,273.3,1.0,0,1,0,0.0989,VietMotion RP-20,Outdoor,Activewear,2014,6,2772.1630069930065,2178.9201234965035,227317.37,178671.45,Overstock
2014-07-31,2223,83,13,12,2,207.5,0.9333,1,1,0,0.1263,VietMotion RP-20,Outdoor,Activewear,2014,7,2772.1630069930065,2178.9201234965035,230089.53,180850.37,Stockout
2014-08-31,2223,86,16,13,1,198.5,0.9667,1,1,0,0.1313,VietMotion RP-20,Outdoor,Activewear,2014,8,2772.1630069930065,2178.9201234965035,238406.02,187387.13,Stockout
2014-09-30,2223,89,17,14,0,190.7,1.0,0,1,0,0.1359,VietMotion RP-20,Outdoor,Activewear,2014,9,2772.1630069930065,2178.9201234965035,246722.51,193923.89,Overstock
2014-10-31,2223,92,14,11,2,250.9,0.9333,1,1,0,0.1068,VietMotion RP-20,Outdoor,Activewear,2014,10,2772.1630069930065,2178.9201234965035,255039.0,200460.65,Stockout
2014-11-30,2223,93,10,9,1,310.0,0.9667,1,1,0,0.0882,VietMotion RP-20,Outdoor,Activewear,2014,11,2772.1630069930065,2178.9201234965035,257811.16,202639.57,Stockout
2014-12-31,2223,96,21,18,1,160.0,0.9667,1,1,0,0.1579,VietMotion RP-20,Outdoor,Activewear,2014,12,2772.1630069930065,2178.9201234965035,266127.65,209176.33,Stockout
2015-01-31,2223,98,12,10,0,294.0,1.0,0,1,0,0.0926,VietMotion RP-20,Outdoor,Activewear,2015,1,2772.1630069930065,2178.9201234965035,271671.97,213534.17,Overstock
2015-02-28,2223,99,8,7,2,424.3,0.9333,1,1,0,0.066,VietMotion RP-20,Outdoor,Activewear,2015,2,2772.1630069930065,2178.9201234965035,274444.14,215713.09,Stockout
2015-03-31,2223,100,10,9,2,333.3,0.9333,1,1,0,0.0826,VietMotion RP-20,Outdoor,Activewear,2015,3,2772.1630069930065,2178.9201234965035,277216.3,217892.01,Stockout
2015-04-30,2223,104,29,25,1,124.8,0.9667,1,1,0,0.1938,VietMotion RP-20,Outdoor,Activewear,2015,4,2772.1630069930065,2178.9201234965035,288304.95,226607.69,Stockout
2015-05-31,2223,108,22,18,1,180.0,0.9667,1,1,0,0.1429,VietMotion RP-20,Outdoor,Activewear,2015,5,2772.1630069930065,2178.9201234965035,299393.6,235323.37,Stockout
2015-06-30,2223,109,10,9,1,363.3,0.9667,1,1,0,0.0763,VietMotion RP-20,Outdoor,Activewear,2015,6,2772.1630069930065,2178.9201234965035,302165.77,237502.29,Stockout
2015-07-31,2223,110,9,8,1,412.5,0.9667,1,1,0,0.0678,VietMotion RP-20,Outdoor,Activewear,2015,7,2772.1630069930065,2178.9201234965035,304937.93,239681.21,Stockout
2015-08-31,2223,111,14,13,2,256.2,0.9333,1,1,0,0.1048,VietMotion RP-20,Outdoor,Activewear,2015,8,2772.1630069930065,2178.9201234965035,307710.09,241860.13,Stockout
2015-09-30,2223,113,12,10,2,339.0,0.9333,1,1,0,0.0813,VietMotion RP-20,Outdoor,Activewear,2015,9,2772.1630069930065,2178.9201234965035,313254.42,246217.97,Stockout
2015-10-31,2223,115,10,8,2,431.2,0.9333,1,1,0,0.065,VietMotion RP-20,Outdoor,Activewear,2015,10,2772.1630069930065,2178.9201234965035,318798.75,250575.81,Stockout
2015-11-30,2223,115,5,5,0,690.0,1.0,0,1,0,0.0417,VietMotion RP-20,Outdoor,Activewear,2015,11,2772.1630069930065,2178.9201234965035,318798.75,250575.81,Overstock
2015-12-31,2223,116,15,14,2,248.6,0.9333,1,1,0,0.1077,VietMotion RP-20,Outdoor,Activewear,2015,12,2772.1630069930065,2178.9201234965035,321570.91,252754.73,Stockout
2016-01-31,2223,117,6,5,0,702.0,1.0,0,1,0,0.041,VietMotion RP-20,Outdoor,Activewear,2016,1,2772.1630069930065,2178.9201234965035,324343.07,254933.65,Overstock
2016-02-29,2223,119,18,16,2,223.1,0.9333,1,1,0,0.1185,VietMotion RP-20,Outdoor,Activewear,2016,2,2772.1630069930065,2178.9201234965035,329887.4,259291.49,Stockout
2016-03-31,2223,121,13,11,0,330.0,1.0,0,1,0,0.0833,VietMotion RP-20,Outdoor,Activewear,2016,3,2772.1630069930065,2178.9201234965035,335431.72,263649.33,Overstock
2016-04-30,2223,125,22,18,2,208.3,0.9333,1,1,0,0.1259,VietMotion RP-20,Outdoor,Activewear,2016,4,2772.1630069930065,2178.9201234965035,346520.38,272365.02,Stockout
2016-05-31,2223,127,14,12,0,317.5,1.0,0,1,0,0.0863,VietMotion RP-20,Outdoor,Activewear,2016,5,2772.1630069930065,2178.9201234965035,352064.7,276722.86,Overstock
2016-06-30,2223,129,14,12,0,322.5,1.0,0,1,0,0.0851,VietMotion RP-20,Outdoor,Activewear,2016,6,2772.1630069930065,2178.9201234965035,357609.03,281080.7,Overstock
