customer_id,zip,city,signup_date,gender,age_group,acquisition_channel,last_order_date,first_order_date,frequency,monetary,avg_order_value,recency_days,tenure_days,R_score,F_score,M_score,RFM_score,rfm_segment,region,signup_year,signup_month,signup_ym
113388,88256,Tuy Hoa,2017-12-01,Male,35-44,direct,,,0,0.0,,,,,,,,Never Purchased,Central,2017,12,2017-12
113390,88256,Tuy Hoa,2020-01-16,Female,18-24,social_media,2020-03-18,2014-05-17,6,151251.15,25208.52,1019.0,3151.0,3.0,4.0,4.0,344.0,Loyal Customers,Central,2020,1,2020-01
113391,88256,Tuy Hoa,2020-01-07,Male,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,Central,2020,1,2020-01
113392,88256,Tuy Hoa,2019-06-01,Non-binary,55+,paid_search,2018-08-30,2013-04-22,3,140718.59,46906.2,1585.0,3541.0,2.0,3.0,4.0,234.0,At Risk,Central,2019,6,2019-06
113393,88260,Quang Ngai,2022-08-13,Male,45-54,organic_search,2021-08-23,2012-09-27,9,193521.92,21502.44,496.0,3748.0,4.0,4.0,4.0,444.0,Champions,Central,2022,8,2022-08
113394,88260,Quang Ngai,2016-11-28,Male,35-44,email_campaign,2022-08-30,2015-01-21,6,120815.65,20135.94,124.0,2902.0,5.0,4.0,3.0,543.0,Champions,Central,2016,11,2016-11
113395,88260,Quang Ngai,2022-03-21,Female,45-54,direct,2020-07-09,2014-05-22,8,230878.5,28859.81,906.0,3146.0,3.0,4.0,4.0,344.0,Loyal Customers,Central,2022,3,2022-03
113397,88260,Quang Ngai,2022-04-20,Female,35-44,organic_search,2021-06-16,2015-07-16,10,258246.75,25824.68,564.0,2726.0,4.0,4.0,4.0,444.0,Champions,Central,2022,4,2022-04
113398,88263,Kon Tum,2014-04-17,Male,18-24,paid_search,2012-08-30,2012-08-30,1,9793.51,9793.51,3776.0,3776.0,1.0,1.0,1.0,111.0,Lost,Central,2014,4,2014-04
113400,88263,Kon Tum,2021-08-15,Male,18-24,referral,,,0,0.0,,,,,,,,Never Purchased,Central,2021,8,2021-08
113401,88263,Kon Tum,2022-12-27,Female,35-44,email_campaign,2018-06-02,2018-06-02,1,47567.35,47567.35,1674.0,1674.0,2.0,1.0,2.0,212.0,Lost,Central,2022,12,2022-12
113402,88263,Kon Tum,2019-05-11,Female,55+,social_media,,,0,0.0,,,,,,,,Never Purchased,Central,2019,5,2019-05
113404,88265,Quy Nhon,2021-06-19,Female,35-44,referral,2021-12-02,2021-12-02,1,7373.86,7373.86,395.0,395.0,4.0,1.0,1.0,411.0,New Customers,Central,2021,6,2021-06
113405,88265,Quy Nhon,2022-12-12,Female,55+,paid_search,,,0,0.0,,,,,,,,Never Purchased,Central,2022,12,2022-12
113406,88265,Quy Nhon,2020-11-18,Female,35-44,paid_search,2018-05-26,2016-07-31,2,48407.36,24203.68,1681.0,2345.0,2.0,2.0,2.0,222.0,Lost,Central,2020,11,2020-11
113407,88265,Quy Nhon,2021-06-14,Female,25-34,email_campaign,,,0,0.0,,,,,,,,Never Purchased,Central,2021,6,2021-06
113408,88267,Dong Hoi,2021-05-23,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,Central,2021,5,2021-05
113409,88267,Dong Hoi,2020-02-15,Female,55+,paid_search,2020-03-18,2012-11-11,2,46054.97,23027.48,1019.0,3703.0,3.0,2.0,2.0,322.0,About To Sleep,Central,2020,2,2020-02
113410,88267,Dong Hoi,2018-04-25,Male,18-24,social_media,,,0,0.0,,,,,,,,Never Purchased,Central,2018,4,2018-04
113411,88267,Dong Hoi,2020-01-29,Female,45-54,referral,2020-03-16,2014-09-23,2,41040.79,20520.4,1021.0,3022.0,3.0,2.0,2.0,322.0,About To Sleep,Central,2020,1,2020-01
113412,88267,Dong Hoi,2017-05-27,Non-binary,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,Central,2017,5,2017-05
113413,88301,Quang Ngai,2022-08-16,Male,45-54,referral,,,0,0.0,,,,,,,,Never Purchased,Central,2022,8,2022-08
113416,88301,Quang Ngai,2022-12-31,Female,25-34,paid_search,2019-08-17,2013-09-01,2,24555.08,12277.54,1233.0,3409.0,3.0,2.0,2.0,322.0,About To Sleep,Central,2022,12,2022-12
113417,88301,Quang Ngai,2018-11-17,Male,55+,paid_search,2018-05-02,2018-05-02,1,24929.52,24929.52,1705.0,1705.0,2.0,1.0,2.0,212.0,Lost,Central,2018,11,2018-11
113418,88312,Quy Nhon,2022-08-27,Female,35-44,paid_search,2016-08-04,2014-06-22,2,52019.01,26009.5,2341.0,3115.0,1.0,2.0,2.0,122.0,Lost,Central,2022,8,2022-08
113419,88312,Quy Nhon,2020-10-23,Female,35-44,direct,,,0,0.0,,,,,,,,Never Purchased,Central,2020,10,2020-10
113420,88312,Quy Nhon,2021-10-11,Male,25-34,organic_search,2019-08-01,2017-08-18,2,63850.46,31925.23,1249.0,1962.0,3.0,2.0,3.0,323.0,Potential Loyalists,Central,2021,10,2021-10
113423,88316,Kon Tum,2017-05-05,Male,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,Central,2017,5,2017-05
113424,88316,Kon Tum,2020-12-16,Female,35-44,email_campaign,2017-05-20,2017-05-20,1,84025.28,84025.28,2052.0,2052.0,2.0,1.0,3.0,213.0,Lost,Central,2020,12,2020-12
113425,88316,Kon Tum,2014-11-23,Female,25-34,organic_search,2012-08-30,2012-08-30,1,22530.54,22530.54,3776.0,3776.0,1.0,1.0,1.0,111.0,Lost,Central,2014,11,2014-11
113426,88316,Kon Tum,2021-11-23,Male,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,Central,2021,11,2021-11
113428,88336,Dong Hoi,2019-04-20,Female,35-44,direct,,,0,0.0,,,,,,,,Never Purchased,Central,2019,4,2019-04
113430,88336,Dong Hoi,2021-05-06,Male,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,Central,2021,5,2021-05
113431,88336,Dong Hoi,2022-12-06,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,Central,2022,12,2022-12
113433,88339,Tuy Hoa,2017-03-14,Female,35-44,paid_search,2017-03-12,2017-03-12,1,44589.98,44589.98,2121.0,2121.0,2.0,1.0,2.0,212.0,Lost,Central,2017,3,2017-03
113434,88339,Tuy Hoa,2017-09-11,Non-binary,18-24,paid_search,,,0,0.0,,,,,,,,Never Purchased,Central,2017,9,2017-09
113435,88339,Tuy Hoa,2019-10-23,Male,25-34,social_media,2017-07-21,2017-07-21,1,25924.39,25924.39,1990.0,1990.0,2.0,1.0,2.0,212.0,Lost,Central,2019,10,2019-10
113436,88339,Tuy Hoa,2016-02-05,Female,35-44,organic_search,2021-07-16,2017-03-10,2,63151.06,31575.53,534.0,2123.0,4.0,2.0,3.0,423.0,New Customers,Central,2016,2,2016-02
113437,88339,Tuy Hoa,2018-06-05,Male,45-54,social_media,2020-05-21,2020-05-21,1,4888.31,4888.31,955.0,955.0,3.0,1.0,1.0,311.0,About To Sleep,Central,2018,6,2018-06
113438,88340,Tam Ky,2014-12-01,Female,35-44,email_campaign,2017-03-31,2013-04-16,3,33322.93,11107.64,2102.0,3547.0,2.0,3.0,2.0,232.0,At Risk,Central,2014,12,2014-12
113439,88340,Tam Ky,2019-12-12,Male,18-24,referral,2016-03-09,2016-03-09,1,2883.72,2883.72,2489.0,2489.0,1.0,1.0,1.0,111.0,Lost,Central,2019,12,2019-12
113441,88340,Tam Ky,2014-11-24,Female,25-34,organic_search,2013-07-31,2013-07-31,1,32378.1,32378.1,3441.0,3441.0,1.0,1.0,2.0,112.0,Lost,Central,2014,11,2014-11
113443,88341,Tuy Hoa,2022-04-10,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,Central,2022,4,2022-04
113444,88341,Tuy Hoa,2016-10-29,Female,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,Central,2016,10,2016-10
113445,88341,Tuy Hoa,2020-10-23,Female,25-34,email_campaign,2014-07-02,2014-07-02,1,8376.34,8376.34,3105.0,3105.0,1.0,1.0,1.0,111.0,Lost,Central,2020,10,2020-10
113448,88345,Phan Thiet,2020-06-10,Female,45-54,direct,2022-03-20,2015-02-16,6,121892.62,20315.44,287.0,2876.0,4.0,4.0,3.0,443.0,Champions,Central,2020,6,2020-06
113449,88345,Phan Thiet,2017-10-05,Male,25-34,social_media,2021-09-25,2013-07-31,5,135052.28,27010.46,463.0,3441.0,4.0,4.0,4.0,444.0,Champions,Central,2017,10,2017-10
113450,88345,Phan Thiet,2021-03-26,Male,25-34,referral,2021-07-09,2012-10-30,8,292944.13,36618.02,541.0,3715.0,4.0,4.0,5.0,445.0,Champions,Central,2021,3,2021-03
113451,88345,Phan Thiet,2020-10-12,Male,25-34,social_media,2019-07-15,2016-07-12,6,157688.77,26281.46,1266.0,2364.0,3.0,4.0,4.0,344.0,Loyal Customers,Central,2020,10,2020-10
113452,88345,Phan Thiet,2021-03-05,Male,25-34,direct,2020-02-18,2012-10-10,6,86140.81,14356.8,1048.0,3735.0,3.0,4.0,3.0,343.0,Loyal Customers,Central,2021,3,2021-03
113454,88346,Tuy Hoa,2020-09-19,Male,35-44,referral,2018-06-14,2017-05-02,3,59237.25,19745.75,1662.0,2070.0,2.0,3.0,3.0,233.0,At Risk,Central,2020,9,2020-09
113455,88346,Tuy Hoa,2022-05-30,Male,18-24,organic_search,,,0,0.0,,,,,,,,Never Purchased,Central,2022,5,2022-05
113456,88346,Tuy Hoa,2013-04-26,Female,25-34,referral,2015-03-13,2013-06-02,2,24662.48,12331.24,2851.0,3500.0,1.0,2.0,2.0,122.0,Lost,Central,2013,4,2013-04
113458,88348,Kon Tum,2017-04-02,Female,18-24,direct,,,0,0.0,,,,,,,,Never Purchased,Central,2017,4,2017-04
113459,88348,Kon Tum,2021-09-21,Male,55+,referral,,,0,0.0,,,,,,,,Never Purchased,Central,2021,9,2021-09
113460,88348,Kon Tum,2014-01-23,Male,35-44,referral,,,0,0.0,,,,,,,,Never Purchased,Central,2014,1,2014-01
113462,88348,Kon Tum,2019-08-09,Male,55+,referral,,,0,0.0,,,,,,,,Never Purchased,Central,2019,8,2019-08
113464,88355,Dong Hoi,2017-02-15,Female,45-54,email_campaign,2019-03-10,2017-12-07,2,138874.84,69437.42,1393.0,1851.0,3.0,2.0,4.0,324.0,Potential Loyalists,Central,2017,2,2017-02
113465,88355,Dong Hoi,2019-02-21,Female,25-34,email_campaign,2021-04-05,2016-04-20,5,207008.94,41401.79,636.0,2447.0,4.0,4.0,4.0,444.0,Champions,Central,2019,2,2019-02
113467,88355,Dong Hoi,2018-11-02,Male,25-34,paid_search,2018-09-27,2014-03-13,3,61117.43,20372.48,1557.0,3216.0,2.0,3.0,3.0,233.0,At Risk,Central,2018,11,2018-11
113468,88401,Tuy Hoa,2022-02-24,Male,25-34,organic_search,2019-10-07,2014-05-02,5,103990.88,20798.18,1182.0,3166.0,3.0,4.0,3.0,343.0,Loyal Customers,Central,2022,2,2022-02
113470,88401,Tuy Hoa,2022-08-19,Female,35-44,referral,2022-05-15,2014-01-20,3,83822.11,27940.7,231.0,3268.0,5.0,3.0,3.0,533.0,Loyal Customers,Central,2022,8,2022-08
113471,88401,Tuy Hoa,2019-02-12,Male,45-54,social_media,2019-09-15,2014-06-17,4,53506.28,13376.57,1204.0,3120.0,3.0,3.0,2.0,332.0,Loyal Customers,Central,2019,2,2019-02
113472,88401,Tuy Hoa,2018-11-22,Female,35-44,social_media,2022-05-16,2012-07-18,3,90413.39,30137.8,230.0,3819.0,5.0,3.0,3.0,533.0,Loyal Customers,Central,2018,11,2018-11
113473,88416,Hoi An,2019-12-20,Male,25-34,organic_search,2017-05-03,2017-05-03,1,14746.36,14746.36,2069.0,2069.0,2.0,1.0,1.0,211.0,Lost,Central,2019,12,2019-12
113474,88416,Hoi An,2021-10-11,Male,18-24,paid_search,,,0,0.0,,,,,,,,Never Purchased,Central,2021,10,2021-10
113475,88416,Hoi An,2022-08-08,Male,18-24,social_media,,,0,0.0,,,,,,,,Never Purchased,Central,2022,8,2022-08
113477,88416,Hoi An,2015-10-31,Female,18-24,direct,,,0,0.0,,,,,,,,Never Purchased,Central,2015,10,2015-10
113478,88426,Tuy Hoa,2022-05-30,Male,55+,paid_search,2019-03-05,2013-03-06,2,36766.68,18383.34,1398.0,3588.0,3.0,2.0,2.0,322.0,About To Sleep,Central,2022,5,2022-05
113479,88426,Tuy Hoa,2022-09-19,Female,45-54,social_media,2014-06-30,2014-06-30,1,17556.77,17556.77,3107.0,3107.0,1.0,1.0,1.0,111.0,Lost,Central,2022,9,2022-09
113480,88426,Tuy Hoa,2013-02-20,Female,45-54,email_campaign,,,0,0.0,,,,,,,,Never Purchased,Central,2013,2,2013-02
113482,88426,Tuy Hoa,2018-01-30,Female,25-34,paid_search,2014-08-25,2014-08-25,1,17256.89,17256.89,3051.0,3051.0,1.0,1.0,1.0,111.0,Lost,Central,2018,1,2018-01
113483,88427,Nha Trang,2022-09-16,Female,18-24,email_campaign,,,0,0.0,,,,,,,,Never Purchased,Central,2022,9,2022-09
113484,88427,Nha Trang,2022-04-13,Male,55+,paid_search,,,0,0.0,,,,,,,,Never Purchased,Central,2022,4,2022-04
113485,88427,Nha Trang,2018-01-21,Male,25-34,referral,,,0,0.0,,,,,,,,Never Purchased,Central,2018,1,2018-01
113487,88427,Nha Trang,2020-12-30,Male,45-54,referral,2019-11-10,2019-11-10,1,12012.33,12012.33,1148.0,1148.0,3.0,1.0,1.0,311.0,About To Sleep,Central,2020,12,2020-12
113488,88435,Phan Thiet,2017-06-08,Non-binary,35-44,organic_search,2015-04-26,2015-04-26,1,13563.78,13563.78,2807.0,2807.0,1.0,1.0,1.0,111.0,Lost,Central,2017,6,2017-06
113489,88435,Phan Thiet,2018-04-19,Male,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,Central,2018,4,2018-04
113490,88435,Phan Thiet,2019-03-11,Female,25-34,paid_search,2019-02-21,2019-02-08,2,104328.8,52164.4,1410.0,1423.0,3.0,2.0,3.0,323.0,Potential Loyalists,Central,2019,3,2019-03
113493,46303,Quy Nhon,2022-05-24,Male,25-34,paid_search,2022-06-18,2013-05-30,12,331166.39,27597.2,197.0,3503.0,5.0,5.0,5.0,555.0,Champions,Central,2022,5,2022-05
113494,46303,Quy Nhon,2021-12-26,Non-binary,45-54,email_campaign,2022-06-19,2013-04-24,9,164552.92,18283.66,196.0,3539.0,5.0,4.0,4.0,544.0,Champions,Central,2021,12,2021-12
113495,46303,Quy Nhon,2022-07-06,Female,18-24,social_media,2022-07-09,2012-11-20,7,126214.15,18030.59,176.0,3694.0,5.0,4.0,4.0,544.0,Champions,Central,2022,7,2022-07
113497,46303,Quy Nhon,2020-01-12,Female,25-34,organic_search,2021-03-08,2012-07-12,12,307823.79,25651.98,664.0,3825.0,4.0,5.0,5.0,455.0,Champions,Central,2020,1,2020-01
113498,46311,Tuy Hoa,2021-07-25,Male,45-54,organic_search,2021-06-07,2014-01-11,10,470609.82,47060.98,573.0,3277.0,4.0,4.0,5.0,445.0,Champions,Central,2021,7,2021-07
113499,46311,Tuy Hoa,2020-06-17,Male,45-54,organic_search,2021-04-29,2018-06-26,3,163918.15,54639.38,612.0,1650.0,4.0,3.0,4.0,434.0,Loyal Customers,Central,2020,6,2020-06
113500,46311,Tuy Hoa,2018-12-03,Male,45-54,social_media,2022-09-07,2012-07-16,16,530324.51,33145.28,116.0,3821.0,5.0,5.0,5.0,555.0,Champions,Central,2018,12,2018-12
113501,46311,Tuy Hoa,2013-05-09,Female,45-54,social_media,2019-03-31,2013-02-03,13,388873.34,29913.33,1372.0,3619.0,3.0,5.0,5.0,355.0,Loyal Customers,Central,2013,5,2013-05
113502,46311,Tuy Hoa,2018-09-08,Male,18-24,organic_search,2021-05-28,2013-02-04,13,478876.67,36836.67,583.0,3618.0,4.0,5.0,5.0,455.0,Champions,Central,2018,9,2018-09
113503,46312,Hoi An,2013-12-10,Male,18-24,paid_search,2021-06-23,2013-04-02,6,133337.81,22222.97,557.0,3561.0,4.0,4.0,4.0,444.0,Champions,Central,2013,12,2013-12
113504,46312,Hoi An,2014-05-25,Male,45-54,social_media,2021-11-21,2012-08-28,11,208304.2,18936.75,406.0,3778.0,4.0,5.0,4.0,454.0,Champions,Central,2014,5,2014-05
113505,46312,Hoi An,2019-04-25,Male,25-34,paid_search,2022-09-12,2012-08-28,6,123343.61,20557.27,111.0,3778.0,5.0,4.0,4.0,544.0,Champions,Central,2019,4,2019-04
113506,46312,Hoi An,2022-09-10,Male,25-34,organic_search,2021-09-07,2013-04-28,4,136593.26,34148.32,481.0,3535.0,4.0,3.0,4.0,434.0,Loyal Customers,Central,2022,9,2022-09
113507,46312,Hoi An,2021-12-06,Female,25-34,organic_search,2017-09-02,2017-09-02,1,14711.55,14711.55,1947.0,1947.0,2.0,1.0,1.0,211.0,Lost,Central,2021,12,2021-12
113508,46319,Kon Tum,2015-07-15,Male,35-44,organic_search,2022-04-24,2013-01-10,12,488598.03,40716.5,252.0,3643.0,5.0,5.0,5.0,555.0,Champions,Central,2015,7,2015-07
113509,46319,Kon Tum,2014-04-08,Male,18-24,organic_search,2021-06-03,2013-10-01,7,185095.62,26442.23,577.0,3379.0,4.0,4.0,4.0,444.0,Champions,Central,2014,4,2014-04
113510,46319,Kon Tum,2018-11-17,Male,45-54,social_media,2018-06-13,2014-01-31,9,247749.81,27527.76,1663.0,3257.0,2.0,4.0,4.0,244.0,At Risk,Central,2018,11,2018-11
113512,46319,Kon Tum,2016-09-01,Male,35-44,paid_search,2021-09-06,2013-08-15,18,391815.1,21767.51,482.0,3426.0,4.0,5.0,5.0,455.0,Champions,Central,2016,9,2016-09
113513,46320,Hoi An,2019-02-24,Male,35-44,social_media,2013-04-30,2013-04-30,1,24411.08,24411.08,3533.0,3533.0,1.0,1.0,2.0,112.0,Lost,Central,2019,2,2019-02
113514,46320,Hoi An,2020-09-06,Female,45-54,social_media,2014-05-10,2014-05-10,1,11384.94,11384.94,3158.0,3158.0,1.0,1.0,1.0,111.0,Lost,Central,2020,9,2020-09
113515,46320,Hoi An,2018-07-04,Female,45-54,referral,2022-04-27,2015-05-23,3,92224.13,30741.38,249.0,2780.0,5.0,3.0,3.0,533.0,Loyal Customers,Central,2018,7,2018-07
113516,46320,Hoi An,2022-05-04,Female,35-44,referral,2022-06-13,2014-11-08,2,110632.65,55316.32,202.0,2976.0,5.0,2.0,3.0,523.0,New Customers,Central,2022,5,2022-05
113517,46320,Hoi An,2018-08-15,Male,25-34,social_media,2018-06-18,2018-06-18,1,9742.53,9742.53,1658.0,1658.0,2.0,1.0,1.0,211.0,Lost,Central,2018,8,2018-08
113518,46321,Phan Thiet,2015-02-20,Male,35-44,referral,2021-07-01,2012-07-11,10,244276.13,24427.61,549.0,3826.0,4.0,4.0,4.0,444.0,Champions,Central,2015,2,2015-02
113519,46321,Phan Thiet,2014-02-21,Male,25-34,organic_search,2021-04-26,2013-12-31,8,295979.45,36997.43,615.0,3288.0,4.0,4.0,5.0,445.0,Champions,Central,2014,2,2014-02
113520,46321,Phan Thiet,2021-03-29,Male,25-34,social_media,2022-09-26,2012-12-27,7,344540.77,49220.11,97.0,3657.0,5.0,4.0,5.0,545.0,Champions,Central,2021,3,2021-03
113521,46321,Phan Thiet,2022-09-03,Male,18-24,organic_search,2022-04-01,2013-04-29,12,290403.97,24200.33,275.0,3534.0,4.0,5.0,5.0,455.0,Champions,Central,2022,9,2022-09
113522,46321,Phan Thiet,2016-04-03,Female,35-44,social_media,2017-03-29,2013-08-14,4,15741.44,3935.36,2104.0,3427.0,2.0,3.0,1.0,231.0,At Risk,Central,2016,4,2016-04
113523,46322,Phan Rang-Thap Cham,2018-04-28,Female,18-24,social_media,2020-08-20,2012-12-26,12,264768.6,22064.05,864.0,3658.0,3.0,5.0,4.0,354.0,Loyal Customers,Central,2018,4,2018-04
113524,46322,Phan Rang-Thap Cham,2014-05-23,Male,35-44,organic_search,2019-06-24,2013-07-15,11,193219.58,17565.42,1287.0,3457.0,3.0,5.0,4.0,354.0,Loyal Customers,Central,2014,5,2014-05
113525,46322,Phan Rang-Thap Cham,2014-11-27,Male,35-44,referral,2022-07-24,2017-07-26,6,177393.3,29565.55,161.0,1985.0,5.0,4.0,4.0,544.0,Champions,Central,2014,11,2014-11
113526,46322,Phan Rang-Thap Cham,2019-08-24,Female,35-44,email_campaign,2020-08-25,2012-09-24,2,65858.87,32929.44,859.0,3751.0,3.0,2.0,3.0,323.0,Potential Loyalists,Central,2019,8,2019-08
113527,46322,Phan Rang-Thap Cham,2018-01-20,Male,25-34,organic_search,2022-06-27,2013-02-12,12,313132.15,26094.35,188.0,3610.0,5.0,5.0,5.0,555.0,Champions,Central,2018,1,2018-01
113529,46323,Nha Trang,2014-10-28,Male,18-24,paid_search,2020-08-30,2012-08-30,9,176725.31,19636.15,854.0,3776.0,3.0,4.0,4.0,344.0,Loyal Customers,Central,2014,10,2014-10
113530,46323,Nha Trang,2022-10-11,Male,25-34,organic_search,2022-04-30,2012-07-19,14,344850.07,24632.15,246.0,3818.0,5.0,5.0,5.0,555.0,Champions,Central,2022,10,2022-10
113531,46323,Nha Trang,2017-08-17,Male,25-34,organic_search,2022-04-28,2012-07-21,11,252543.97,22958.54,248.0,3816.0,5.0,5.0,4.0,554.0,Champions,Central,2017,8,2017-08
113532,46323,Nha Trang,2014-04-17,Male,35-44,paid_search,2022-06-22,2013-08-04,7,129553.21,18507.6,193.0,3437.0,5.0,4.0,4.0,544.0,Champions,Central,2014,4,2014-04
113533,46324,Phan Rang-Thap Cham,2018-12-24,Female,18-24,paid_search,2019-06-23,2012-11-27,12,186353.28,15529.44,1288.0,3687.0,3.0,5.0,4.0,354.0,Loyal Customers,Central,2018,12,2018-12
113534,46324,Phan Rang-Thap Cham,2019-02-07,Male,25-34,social_media,2019-03-19,2012-07-10,9,259151.73,28794.64,1384.0,3827.0,3.0,4.0,4.0,344.0,Loyal Customers,Central,2019,2,2019-02
113535,46324,Phan Rang-Thap Cham,2017-05-20,Male,35-44,email_campaign,2022-03-26,2012-08-29,10,368589.52,36858.95,281.0,3777.0,4.0,4.0,5.0,445.0,Champions,Central,2017,5,2017-05
113539,46327,Tuy Hoa,2022-11-27,Non-binary,35-44,organic_search,2017-02-17,2016-10-03,2,137021.9,68510.95,2144.0,2281.0,2.0,2.0,4.0,224.0,Lost,Central,2022,11,2022-11
113541,46327,Tuy Hoa,2018-10-16,Male,18-24,organic_search,2013-02-05,2013-02-05,1,101094.08,101094.08,3617.0,3617.0,1.0,1.0,3.0,113.0,Lost,Central,2018,10,2018-10
113542,46327,Tuy Hoa,2022-07-31,Male,18-24,organic_search,2022-09-05,2022-09-05,1,20574.9,20574.9,118.0,118.0,5.0,1.0,1.0,511.0,New Customers,Central,2022,7,2022-07
113543,46349,Quy Nhon,2017-03-17,Female,25-34,social_media,2022-05-30,2016-04-30,4,72311.58,18077.9,216.0,2437.0,5.0,3.0,3.0,533.0,Loyal Customers,Central,2017,3,2017-03
113544,46349,Quy Nhon,2022-08-02,Female,45-54,email_campaign,2018-08-18,2013-06-30,2,42405.91,21202.96,1597.0,3472.0,2.0,2.0,2.0,222.0,Lost,Central,2022,8,2022-08
113547,46349,Quy Nhon,2019-06-30,Male,45-54,direct,2018-06-27,2018-06-27,1,9681.61,9681.61,1649.0,1649.0,2.0,1.0,1.0,211.0,Lost,Central,2019,6,2019-06
113548,46356,Hoi An,2020-11-22,Male,55+,organic_search,2022-06-22,2012-07-23,10,262257.06,26225.71,193.0,3814.0,5.0,4.0,4.0,544.0,Champions,Central,2020,11,2020-11
113549,46356,Hoi An,2019-09-16,Female,55+,paid_search,2020-03-16,2012-12-15,12,349929.34,29160.78,1021.0,3669.0,3.0,5.0,5.0,355.0,Loyal Customers,Central,2019,9,2019-09
113550,46356,Hoi An,2020-10-04,Female,55+,organic_search,2022-09-01,2013-04-29,18,716029.67,39779.43,122.0,3534.0,5.0,5.0,5.0,555.0,Champions,Central,2020,10,2020-10
113551,46356,Hoi An,2015-10-15,Female,25-34,social_media,2020-06-11,2012-12-31,16,306775.94,19173.5,934.0,3653.0,3.0,5.0,5.0,355.0,Loyal Customers,Central,2015,10,2015-10
113552,46356,Hoi An,2020-01-26,Female,55+,social_media,2021-05-09,2012-12-12,11,189331.68,17211.97,602.0,3672.0,4.0,5.0,4.0,454.0,Champions,Central,2020,1,2020-01
113553,46373,Tuy Hoa,2020-03-04,Male,55+,email_campaign,2018-05-24,2013-07-05,6,183097.4,30516.23,1683.0,3467.0,2.0,4.0,4.0,244.0,At Risk,Central,2020,3,2020-03
113554,46373,Tuy Hoa,2022-08-01,Male,35-44,organic_search,2017-07-19,2013-03-30,5,62165.22,12433.04,1992.0,3564.0,2.0,4.0,3.0,243.0,At Risk,Central,2022,8,2022-08
113555,46373,Tuy Hoa,2020-04-14,Non-binary,25-34,email_campaign,2022-07-06,2016-06-09,5,191524.95,38304.99,179.0,2397.0,5.0,4.0,4.0,544.0,Champions,Central,2020,4,2020-04
113556,46373,Tuy Hoa,2019-12-03,Male,25-34,organic_search,2019-05-10,2013-07-01,6,104327.87,17387.98,1332.0,3471.0,3.0,4.0,3.0,343.0,Loyal Customers,Central,2019,12,2019-12
113557,46373,Tuy Hoa,2020-02-08,Female,35-44,paid_search,2020-05-07,2013-02-08,4,252747.95,63186.99,969.0,3614.0,3.0,3.0,4.0,334.0,Loyal Customers,Central,2020,2,2020-02
113558,46375,Da Nang,2013-12-24,Male,35-44,paid_search,2022-09-06,2012-11-16,18,532511.07,29583.95,117.0,3698.0,5.0,5.0,5.0,555.0,Champions,Central,2013,12,2013-12
113561,46375,Da Nang,2014-05-15,Male,18-24,paid_search,2019-08-28,2013-04-07,10,223521.16,22352.12,1222.0,3556.0,3.0,4.0,4.0,344.0,Loyal Customers,Central,2014,5,2014-05
113562,46375,Da Nang,2019-07-08,Female,35-44,direct,2022-02-21,2012-09-29,16,633902.84,39618.93,314.0,3746.0,4.0,5.0,5.0,455.0,Champions,Central,2019,7,2019-07
113563,46376,Quy Nhon,2018-12-01,Male,25-34,paid_search,2013-04-19,2013-04-19,1,23911.04,23911.04,3544.0,3544.0,1.0,1.0,2.0,112.0,Lost,Central,2018,12,2018-12
113564,46376,Quy Nhon,2021-01-13,Female,35-44,direct,,,0,0.0,,,,,,,,Never Purchased,Central,2021,1,2021-01
113565,46376,Quy Nhon,2021-09-26,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,Central,2021,9,2021-09
113566,46376,Quy Nhon,2022-02-22,Female,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,Central,2022,2,2022-02
113567,46376,Quy Nhon,2016-01-02,Female,25-34,referral,2020-07-09,2014-08-02,4,90886.35,22721.59,906.0,3074.0,3.0,3.0,3.0,333.0,Loyal Customers,Central,2016,1,2016-01
113568,46377,Hue,2018-11-14,Female,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,Central,2018,11,2018-11
113569,46377,Hue,2021-01-23,Female,25-34,organic_search,2015-07-15,2015-07-15,1,39792.32,39792.32,2727.0,2727.0,1.0,1.0,2.0,112.0,Lost,Central,2021,1,2021-01
113570,46377,Hue,2018-07-09,Female,18-24,direct,2016-06-28,2016-06-28,1,23942.2,23942.2,2378.0,2378.0,1.0,1.0,2.0,112.0,Lost,Central,2018,7,2018-07
113571,46377,Hue,2018-08-14,Male,45-54,social_media,2013-02-22,2013-02-22,1,5474.87,5474.87,3600.0,3600.0,1.0,1.0,1.0,111.0,Lost,Central,2018,8,2018-08
