return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,product_name,category,segment,size,color,price,cogs,order_date,customer_id,order_source,device_type,days_to_return,return_year,return_month,return_ym
RET-039692,634920,2218,2018-11-04,late_delivery,2,3137.56,VietMotion RP-15,Outdoor,Activewear,L,pink,1768.2999241274658,1081.8458935811836,2018-10-19,13705,direct,desktop,16,2018,11,2018-11
RET-039693,634938,1989,2018-11-16,wrong_size,1,4071.21,UrbanVN RS-08,Outdoor,Premium,M,yellow,4632.0645129469785,4400.4612872996295,2018-10-18,68098,email_campaign,desktop,29,2018,11,2018-11
RET-039695,634981,415,2018-11-06,not_as_described,2,19453.34,SaigonFlex UM-20,Streetwear,Balanced,XL,purple,9929.025555555556,9299.525335333334,2018-10-17,17917,organic_search,desktop,20,2018,11,2018-11
RET-039696,634995,2239,2018-11-01,defective,5,7531.89,VietMotion RP-36,Outdoor,Activewear,XL,yellow,1546.0695505617975,1225.1055118651684,2018-10-16,69057,organic_search,mobile,16,2018,11,2018-11
RET-039697,634997,1129,2018-11-04,changed_mind,2,11153.23,MekongFit UM-06,Streetwear,Balanced,M,yellow,5529.824602774275,3583.3263425977298,2018-10-16,77829,organic_search,mobile,19,2018,11,2018-11
RET-039698,635015,438,2018-10-30,defective,2,20458.97,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.531191363438,6680.734632196296,2018-10-18,117967,paid_search,mobile,12,2018,10,2018-10
RET-039700,635114,443,2018-11-14,wrong_size,1,10484.63,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545,2018-10-20,92335,organic_search,desktop,25,2018,11,2018-11
RET-039702,635156,982,2018-11-04,not_as_described,1,16660.71,HanoiStreet UC-45,Streetwear,Everyday,L,orange,17194.14653631285,15180.711976910614,2018-10-20,10618,organic_search,desktop,15,2018,11,2018-11
RET-039704,635209,2295,2018-11-15,wrong_size,4,38923.38,VietMotion UM-10,Streetwear,Balanced,XL,purple,10934.453696808512,10387.731011968086,2018-10-18,45777,referral,mobile,28,2018,11,2018-11
RET-039705,635212,826,2018-11-16,defective,6,67463.78,HanoiStreet UM-10,Streetwear,Balanced,L,green,12730.405428472704,12093.885157049066,2018-10-21,28338,email_campaign,mobile,26,2018,11,2018-11
RET-039706,635218,1518,2018-11-05,changed_mind,1,2073.2,VietMode RP-10,Outdoor,Activewear,L,pink,2317.901162207358,2173.2641296856186,2018-10-21,32094,paid_search,tablet,15,2018,11,2018-11
RET-039707,635228,433,2018-11-11,changed_mind,1,9877.7,SaigonFlex UM-38,Streetwear,Balanced,M,blue,11459.313318584072,6543.267904911505,2018-10-20,119840,organic_search,mobile,22,2018,11,2018-11
RET-039708,635235,1576,2018-11-08,wrong_size,1,2404.42,VietMode RS-14,Outdoor,Premium,S,green,2706.4070121951218,2571.0866615853656,2018-10-21,94582,paid_search,mobile,18,2018,11,2018-11
RET-039709,635263,760,2018-11-02,wrong_size,2,3481.77,HanoiStreet RP-48,Outdoor,Activewear,S,red,1901.46566118317,1262.5731990256247,2018-10-19,123594,organic_search,desktop,14,2018,11,2018-11
RET-039710,635295,2269,2018-11-13,defective,3,11287.08,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263,2018-10-18,139482,referral,tablet,26,2018,11,2018-11
RET-039711,635311,605,2018-11-01,changed_mind,5,22528.72,SaigonFlex UC-70,Streetwear,Everyday,M,purple,4940.962741935484,3748.214336032258,2018-10-19,149043,organic_search,tablet,13,2018,11,2018-11
RET-039712,635319,1172,2018-10-26,late_delivery,6,30668.52,MekongFit UE-08,Streetwear,Performance,S,orange,5704.611251325557,3429.041823171792,2018-10-21,43105,referral,desktop,5,2018,10,2018-10
RET-039715,635383,590,2018-11-05,changed_mind,6,58822.98,SaigonFlex UC-55,Streetwear,Everyday,L,red,10658.332964467008,10125.416316243656,2018-10-19,27704,paid_search,mobile,17,2018,11,2018-11
RET-039717,635405,548,2018-11-02,changed_mind,2,12206.25,SaigonFlex UC-13,Streetwear,Everyday,S,pink,6163.409553488373,4883.885730184186,2018-10-22,115537,paid_search,mobile,11,2018,11,2018-11
RET-039718,635436,487,2018-11-14,defective,1,12217.88,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2018-10-23,129531,paid_search,desktop,22,2018,11,2018-11
RET-039719,635505,1742,2018-11-12,defective,3,9630.79,SaigonCore RP-11,Outdoor,Activewear,L,orange,3464.37,2540.422521,2018-10-23,4435,organic_search,mobile,20,2018,11,2018-11
RET-039720,635505,1743,2018-11-17,not_as_described,1,3059.05,SaigonCore RP-12,Outdoor,Activewear,XL,blue,3464.37,3142.18359,2018-10-23,4435,organic_search,mobile,25,2018,11,2018-11
RET-039721,635513,1912,2018-11-16,wrong_size,1,3936.07,UrbanVN MA-05,Casual,All-weather,S,orange,3973.690133587786,2680.6513641183205,2018-10-21,67530,social_media,tablet,26,2018,11,2018-11
RET-039722,635554,1392,2018-11-11,changed_mind,4,7595.28,VietMode RP-84,Outdoor,Activewear,S,orange,2068.3202760736194,1296.4231490429447,2018-10-24,75481,direct,desktop,18,2018,11,2018-11
RET-039723,635564,734,2018-11-10,not_as_described,1,3832.87,HanoiStreet RP-22,Outdoor,Activewear,L,white,4376.45179245283,3725.6734109150943,2018-10-20,29359,organic_search,mobile,21,2018,11,2018-11
RET-039724,635603,981,2018-11-09,wrong_size,1,1773.41,HanoiStreet UC-44,Streetwear,Everyday,M,black,2032.929931253305,1931.28343469064,2018-10-23,125775,referral,mobile,17,2018,11,2018-11
RET-039725,635612,548,2018-10-31,wrong_size,1,5317.08,SaigonFlex UC-13,Streetwear,Everyday,S,pink,6163.409553488373,4883.885730184186,2018-10-20,129564,organic_search,desktop,11,2018,10,2018-10
RET-039728,635622,733,2018-11-14,wrong_size,1,3959.89,HanoiStreet RP-21,Outdoor,Activewear,M,blue,4376.45179245283,2285.383126018868,2018-10-20,107162,paid_search,desktop,25,2018,11,2018-11
RET-039729,635622,734,2018-11-08,wrong_size,7,30888.89,HanoiStreet RP-22,Outdoor,Activewear,L,white,4376.45179245283,3725.6734109150943,2018-10-20,107162,paid_search,desktop,19,2018,11,2018-11
RET-039731,635649,1172,2018-11-19,wrong_size,2,11162.34,MekongFit UE-08,Streetwear,Performance,S,orange,5704.611251325557,3429.041823171792,2018-10-23,138330,organic_search,tablet,27,2018,11,2018-11
RET-039732,635660,487,2018-11-17,wrong_size,1,11093.41,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2018-10-24,134699,social_media,mobile,24,2018,11,2018-11
RET-039735,635692,2269,2018-11-16,late_delivery,2,6805.6,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263,2018-10-21,463,organic_search,desktop,26,2018,11,2018-11
RET-039738,635724,2334,2018-11-05,not_as_described,3,12179.16,VietMotion UE-08,Streetwear,Performance,L,white,4289.179586909871,2661.435933677575,2018-10-24,17577,paid_search,desktop,12,2018,11,2018-11
RET-039739,635726,1441,2018-11-08,late_delivery,3,16402.26,VietMode RP-33,Outdoor,Activewear,M,black,5598.43156996587,3174.870543327645,2018-10-25,17660,referral,tablet,14,2018,11,2018-11
RET-039740,635751,426,2018-11-02,late_delivery,3,33948.74,SaigonFlex UM-31,Streetwear,Balanced,L,green,11422.280511627909,9893.979379172091,2018-10-24,115836,paid_search,mobile,9,2018,11,2018-11
RET-039741,635760,636,2018-11-11,defective,5,51024.12,SaigonFlex UC-01,Streetwear,Everyday,S,green,10891.997347272134,9183.042963485135,2018-10-21,81875,paid_search,mobile,21,2018,11,2018-11
RET-039742,635763,1495,2018-11-01,changed_mind,2,9197.65,VietMode RP-87,Outdoor,Activewear,XL,purple,4625.339310344828,4394.072344827587,2018-10-21,101424,referral,mobile,11,2018,11,2018-11
RET-039743,635783,764,2018-11-14,wrong_size,2,6703.81,HanoiStreet RP-52,Outdoor,Activewear,S,white,3884.3831348511385,3601.600042633976,2018-10-24,154124,organic_search,mobile,21,2018,11,2018-11
RET-039744,635812,2380,2018-11-14,late_delivery,1,3371.59,VietMotion UC-28,Streetwear,Everyday,S,red,3754.7071009305655,2446.9426176764496,2018-10-21,136885,direct,desktop,24,2018,11,2018-11
RET-039745,635815,1319,2018-11-16,wrong_size,1,4383.67,VietMode RP-11,Outdoor,Activewear,XL,yellow,4481.563026315789,2574.2098023157896,2018-10-25,148506,organic_search,mobile,22,2018,11,2018-11
RET-039746,635815,1320,2018-11-11,defective,1,4375.82,VietMode RP-12,Outdoor,Activewear,S,red,4481.563026315789,4257.484874999999,2018-10-25,148506,organic_search,mobile,17,2018,11,2018-11
RET-039747,635831,826,2018-11-07,not_as_described,3,34935.6,HanoiStreet UM-10,Streetwear,Balanced,L,green,12730.405428472704,12093.885157049066,2018-10-26,11358,paid_search,mobile,12,2018,11,2018-11
RET-039748,635862,2180,2018-11-06,wrong_size,1,4550.02,PhoenixWear UC-10,Streetwear,Everyday,S,red,5147.283148371532,4889.918990952955,2018-10-23,23490,direct,mobile,14,2018,11,2018-11
RET-039750,635918,206,2018-11-05,changed_mind,4,36095.04,IndigoViet UM-08,Streetwear,Balanced,L,green,10546.53264,5820.631364016001,2018-10-24,125496,email_campaign,mobile,12,2018,11,2018-11
RET-039752,635955,548,2018-11-05,wrong_size,1,5476.92,SaigonFlex UC-13,Streetwear,Everyday,S,pink,6163.409553488373,4883.885730184186,2018-10-24,133683,organic_search,mobile,12,2018,11,2018-11
RET-039754,636015,8,2018-11-21,not_as_described,1,5020.46,DragonWear MA-08,Casual,All-weather,S,pink,5353.448367952522,3709.404374154303,2018-10-26,107372,paid_search,desktop,26,2018,11,2018-11
RET-039757,636039,636,2018-11-05,defective,4,41301.2,SaigonFlex UC-01,Streetwear,Everyday,S,green,10891.997347272134,9183.042963485135,2018-10-28,71842,email_campaign,mobile,8,2018,11,2018-11
RET-039760,636090,1120,2018-11-23,wrong_size,1,2097.43,MekongFit RS-08,Outdoor,Premium,S,red,2225.38025390625,2045.792067416016,2018-10-25,61688,paid_search,mobile,29,2018,11,2018-11
RET-039762,636116,958,2018-11-08,wrong_size,1,9011.78,HanoiStreet UC-21,Streetwear,Everyday,L,pink,8992.782371134022,5238.295731185568,2018-10-26,25650,paid_search,mobile,13,2018,11,2018-11
RET-039763,636117,1982,2018-11-06,late_delivery,1,3600.83,UrbanVN RS-01,Outdoor,Premium,L,orange,3984.92421686747,3601.972999626506,2018-10-25,27462,paid_search,mobile,12,2018,11,2018-11
RET-039765,636166,1182,2018-11-14,not_as_described,1,2068.29,MekongFit UE-18,Streetwear,Performance,L,orange,2220.567622820919,2109.539241679873,2018-10-29,92915,email_campaign,mobile,16,2018,11,2018-11
RET-039766,636173,599,2018-11-11,changed_mind,1,10318.34,SaigonFlex UC-64,Streetwear,Everyday,XL,yellow,10648.856285414482,10116.413471143758,2018-10-29,129006,organic_search,mobile,13,2018,11,2018-11
RET-039768,636224,2214,2018-11-19,changed_mind,4,17205.46,VietMotion RP-11,Outdoor,Activewear,L,white,4408.759136690647,4188.321179856114,2018-10-26,137505,direct,mobile,24,2018,11,2018-11
RET-039769,636224,2215,2018-11-05,wrong_size,1,3909.38,VietMotion RP-12,Outdoor,Activewear,XL,purple,4408.759136690647,3776.983952402878,2018-10-26,137505,direct,mobile,10,2018,11,2018-11
RET-039770,636233,1244,2018-11-10,defective,1,5644.74,VietMode MP-12,Casual,Activewear,S,white,5794.74,4177.428066,2018-10-25,151072,organic_search,desktop,16,2018,11,2018-11
RET-039775,636300,699,2018-11-10,late_delivery,2,4721.87,HanoiStreet MA-06,Casual,All-weather,XL,yellow,2843.993622047244,1924.53048403937,2018-10-26,98843,email_campaign,mobile,15,2018,11,2018-11
RET-039776,636301,2334,2018-11-02,wrong_size,1,3872.52,VietMotion UE-08,Streetwear,Performance,L,white,4289.179586909871,2661.435933677575,2018-10-27,25907,organic_search,desktop,6,2018,11,2018-11
RET-039777,636302,819,2018-11-22,changed_mind,4,52753.04,HanoiStreet UM-03,Streetwear,Balanced,XL,yellow,14579.50153846154,12477.137416615386,2018-10-30,27287,social_media,desktop,23,2018,11,2018-11
RET-039778,636322,548,2018-11-07,changed_mind,6,34869.93,SaigonFlex UC-13,Streetwear,Everyday,S,pink,6163.409553488373,4883.885730184186,2018-10-27,115792,social_media,desktop,11,2018,11,2018-11
RET-039779,636346,438,2018-11-19,wrong_size,1,10483.54,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.531191363438,6680.734632196296,2018-10-28,124264,referral,desktop,22,2018,11,2018-11
RET-039780,636351,1217,2018-11-24,not_as_described,3,20230.57,MekongFit UC-19,Streetwear,Everyday,M,silver,7001.426663168941,5863.694830403987,2018-10-26,125459,referral,desktop,29,2018,11,2018-11
RET-039781,636360,615,2018-11-08,not_as_described,7,53089.23,SaigonFlex UC-80,Streetwear,Everyday,XL,purple,8328.96637057599,4873.278223424012,2018-10-29,129642,referral,desktop,10,2018,11,2018-11
RET-039782,636379,404,2018-11-10,changed_mind,3,58842.81,SaigonFlex UM-09,Streetwear,Balanced,S,white,22378.448212290503,17936.326242150837,2018-10-28,143056,direct,desktop,13,2018,11,2018-11
RET-039783,636410,2263,2018-11-18,wrong_size,2,7040.66,VietMotion RP-60,Outdoor,Activewear,XL,blue,3918.239568919638,3722.327590473656,2018-10-26,141898,paid_search,desktop,23,2018,11,2018-11
RET-039784,636412,2361,2018-11-18,wrong_size,2,13402.55,VietMotion UC-09,Streetwear,Everyday,M,black,7197.0143712574845,6837.16365269461,2018-10-30,132854,paid_search,desktop,19,2018,11,2018-11
RET-039785,636413,2412,2018-11-23,late_delivery,1,1080.17,VietMotion YY-21,GenZ,Trendy,S,orange,1233.091907284768,836.5295499019866,2018-10-29,133324,social_media,mobile,25,2018,11,2018-11
RET-039786,636417,2218,2018-11-11,defective,4,6700.58,VietMotion RP-15,Outdoor,Activewear,L,pink,1768.2999241274658,1081.8458935811836,2018-10-28,134561,organic_search,desktop,14,2018,11,2018-11
RET-039787,636436,412,2018-11-15,defective,5,91953.47,SaigonFlex UM-17,Streetwear,Balanced,S,orange,19533.022173913043,17015.21561569565,2018-10-31,67251,email_campaign,mobile,15,2018,11,2018-11
RET-039788,636458,819,2018-11-15,wrong_size,1,13525.0,HanoiStreet UM-03,Streetwear,Balanced,XL,yellow,14579.50153846154,12477.137416615386,2018-10-27,21609,social_media,mobile,19,2018,11,2018-11
RET-039790,636484,1077,2018-11-05,wrong_size,5,18872.61,MekongFit RP-23,Outdoor,Activewear,M,silver,4317.599357798164,4101.719389908256,2018-10-29,77798,direct,mobile,7,2018,11,2018-11
RET-039791,636513,578,2018-11-16,late_delivery,6,49742.62,SaigonFlex UC-43,Streetwear,Everyday,L,pink,9414.213956043955,6648.317895758242,2018-10-30,76306,organic_search,desktop,17,2018,11,2018-11
RET-039792,636553,512,2018-11-18,defective,2,5500.62,SaigonFlex UR-01,Streetwear,Standard,S,orange,2895.329458972047,2518.9366293056805,2018-10-28,131230,paid_search,desktop,21,2018,11,2018-11
RET-039794,636565,690,2018-11-10,wrong_size,1,4043.71,SaigonFlex UC-55,Streetwear,Everyday,L,red,4598.817231121282,3100.062695498856,2018-10-29,155739,organic_search,mobile,12,2018,11,2018-11
RET-039795,636585,1115,2018-11-19,wrong_size,7,34015.92,MekongFit RS-03,Outdoor,Premium,XL,purple,4828.925116696589,4587.478860861759,2018-10-27,138524,email_campaign,desktop,23,2018,11,2018-11
RET-039796,636590,2064,2018-11-12,not_as_described,4,25427.63,UrbanVN UE-24,Streetwear,Performance,S,white,6479.721271860095,5307.5396937806045,2018-10-27,138909,email_campaign,tablet,16,2018,11,2018-11
RET-039797,636598,927,2018-11-13,changed_mind,6,32916.1,HanoiStreet UE-36,Streetwear,Performance,XL,silver,5860.36417215682,5567.345963548979,2018-10-28,133648,organic_search,mobile,16,2018,11,2018-11
RET-039799,636608,1308,2018-11-16,wrong_size,3,24612.76,VietMode MA-44,Casual,All-weather,S,pink,9126.562048192773,6083.7662613253015,2018-10-29,149611,referral,desktop,18,2018,11,2018-11
RET-039801,636675,907,2018-11-22,changed_mind,7,50946.09,HanoiStreet UE-16,Streetwear,Performance,XL,silver,7343.25255526658,6976.089927503251,2018-11-01,3875,organic_search,mobile,21,2018,11,2018-11
RET-039802,636676,927,2018-11-09,defective,5,28794.61,HanoiStreet UE-36,Streetwear,Performance,XL,silver,5860.36417215682,5567.345963548979,2018-10-30,3985,direct,mobile,10,2018,11,2018-11
RET-039803,636712,1261,2018-11-24,not_as_described,1,5252.34,VietMode MP-29,Casual,Activewear,M,black,5983.876433121019,4653.660702038217,2018-10-30,50343,organic_search,mobile,25,2018,11,2018-11
RET-039804,636714,1999,2018-11-09,defective,1,7792.09,UrbanVN UR-02,Streetwear,Standard,XL,yellow,8126.369999999999,5654.328245999999,2018-10-29,50521,email_campaign,tablet,11,2018,11,2018-11
RET-039805,636729,2061,2018-11-10,defective,3,13198.79,UrbanVN UE-21,Streetwear,Performance,M,black,4375.115247148289,4156.359484790874,2018-10-30,54142,paid_search,mobile,11,2018,11,2018-11
RET-039806,636748,578,2018-11-21,changed_mind,4,34002.95,SaigonFlex UC-43,Streetwear,Everyday,L,pink,9414.213956043955,6648.317895758242,2018-10-29,21598,social_media,desktop,23,2018,11,2018-11
RET-039807,636748,1889,2018-11-12,wrong_size,2,15607.9,BambooCraft UC-08,Streetwear,Everyday,M,yellow,8251.836923076922,7839.245076923075,2018-10-29,21598,social_media,desktop,14,2018,11,2018-11
RET-039809,636763,433,2018-11-18,defective,6,60942.94,SaigonFlex UM-38,Streetwear,Balanced,M,blue,11459.313318584072,6543.267904911505,2018-10-30,22480,paid_search,mobile,19,2018,11,2018-11
RET-039810,636771,1186,2018-11-25,defective,3,12137.38,MekongFit UE-22,Streetwear,Performance,L,green,4625.500177514793,2901.113711337278,2018-10-31,17765,organic_search,desktop,25,2018,11,2018-11
RET-039812,636798,1175,2018-11-23,wrong_size,6,40326.56,MekongFit UE-11,Streetwear,Performance,XL,purple,7960.852541018091,7562.809913967186,2018-10-28,20390,organic_search,desktop,26,2018,11,2018-11
RET-039813,636802,2067,2018-11-27,not_as_described,5,31264.0,UrbanVN UC-02,Streetwear,Everyday,XL,silver,6547.54571884984,6220.168432907348,2018-11-01,52542,paid_search,mobile,26,2018,11,2018-11
RET-039814,636840,487,2018-11-07,wrong_size,1,11378.66,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2018-10-28,45897,paid_search,desktop,10,2018,11,2018-11
RET-039815,636845,733,2018-11-20,wrong_size,2,8464.73,HanoiStreet RP-21,Outdoor,Activewear,M,blue,4376.45179245283,2285.383126018868,2018-10-28,78034,referral,desktop,23,2018,11,2018-11
RET-039816,636897,487,2018-11-15,wrong_size,2,25585.04,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2018-11-01,84691,paid_search,desktop,14,2018,11,2018-11
RET-039817,636904,1916,2018-11-22,not_as_described,2,6724.21,UrbanVN MA-09,Casual,All-weather,S,green,3559.9503011292345,3381.9527860727726,2018-10-28,111966,organic_search,desktop,25,2018,11,2018-11
RET-039818,636913,438,2018-11-17,wrong_size,2,23797.64,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.531191363438,6680.734632196296,2018-10-28,114244,email_campaign,mobile,20,2018,11,2018-11
RET-039819,636940,636,2018-11-11,not_as_described,8,75873.7,SaigonFlex UC-01,Streetwear,Everyday,S,green,10891.997347272134,9183.042963485135,2018-10-31,120210,organic_search,mobile,11,2018,11,2018-11
RET-039823,636974,1827,2018-11-12,wrong_size,1,2551.12,SaigonCore YY-22,GenZ,Trendy,XL,silver,3026.8699999999994,1800.684963,2018-10-30,99962,social_media,desktop,13,2018,11,2018-11
RET-039824,636984,2084,2018-11-18,wrong_size,1,7571.15,UrbanVN UC-19,Streetwear,Everyday,S,white,8001.930483870968,7425.791489032258,2018-10-31,101512,organic_search,mobile,18,2018,11,2018-11
RET-039825,637009,2206,2018-11-29,not_as_described,1,1085.53,VietMotion RP-03,Outdoor,Activewear,L,green,1254.4735664659563,700.8743815845297,2018-10-31,124625,organic_search,tablet,29,2018,11,2018-11
RET-039826,637017,959,2018-11-14,late_delivery,2,17889.66,HanoiStreet UC-22,Streetwear,Everyday,XL,yellow,10276.115901639345,6593.155962491804,2018-10-30,124886,organic_search,desktop,15,2018,11,2018-11
RET-039827,637018,2385,2018-11-22,not_as_described,1,7945.18,VietMotion UC-33,Streetwear,Everyday,M,purple,9105.602557856271,6343.873302058465,2018-10-31,124133,paid_search,mobile,22,2018,11,2018-11
RET-039828,637020,1958,2018-11-17,defective,1,932.2,UrbanVN RP-33,Outdoor,Activewear,L,pink,944.37,860.226633,2018-11-01,122604,paid_search,mobile,16,2018,11,2018-11
RET-039829,637020,1959,2018-11-10,not_as_described,6,4921.26,UrbanVN RP-34,Outdoor,Activewear,XL,yellow,944.37,782.221671,2018-11-01,122604,paid_search,mobile,9,2018,11,2018-11
